D:\Users\INSTR-ADMIN\experiments\Ana\Nutrients\Acer_Nutrients_Plate15.eds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer_Nutrients_Plate15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-09 09:16:07 AM PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard Curve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
      172310454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172310454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuantStudio™ 3 System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stage3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stage2, Step2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Well,Omit,Sample Name,Target Name,Task,Reporter,Quencher,C_,Ct Mean,Ct SD,Quantity,Quantity Mean,Quantity SD,Y-Intercept,R(superscript 2),Slope,Efficiency,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Amp Status,Comments,Cq Conf,CQCONF,MTP,EXPFAIL,HIGHSD,NOAMP,Tm1,Tm2,Tm3,Tm4
D1,0,Sample 3,Acer,UNKNOWN,SYBR,None,22.893,22.987,0.133,,,,,,,,0,0.200,1,3,17,Amp,,0.986,N,N,N,N,N,72.974,,,
D2,0,Sample 3,A,UNKNOWN,SYBR,None,25.393,25.512,0.169,,,,,,,,0,0.200,1,3,20,Amp,,0.986,N,N,N,N,N,84.471,,,
D3,0,Sample 3,Acer,UNKNOWN,SYBR,None,23.081,22.987,0.133,,,,,,,,0,0.200,1,3,18,Amp,,0.985,N,N,N,N,N,73.268,,,
D4,0,Sample 3,A,UNKNOWN,SYBR,None,25.631,25.512,0.169,,,,,,,,0,0.200,1,3,21,Amp,,0.971,N,N,N,N,N,84.619,,,
D5,0,Sample 10,Acer,UNKNOWN,SYBR,None,24.394,24.467,0.103,,,,,,,,0,0.200,1,3,19,Amp,,0.991,N,N,N,N,N,73.268,,,
D6,0,Sample 10,A,UNKNOWN,SYBR,None,24.007,23.974,0.048,,,,,,,,0,0.200,1,3,18,Amp,,0.990,N,N,N,N,N,84.471,,,
D7,0,Sample 10,Acer,UNKNOWN,SYBR,None,24.540,24.467,0.103,,,,,,,,0,0.200,1,3,19,Amp,,0.985,N,N,N,N,N,73.268,,,
D8,0,Sample 10,A,UNKNOWN,SYBR,None,23.940,23.974,0.048,,,,,,,,0,0.200,1,3,19,Amp,,0.985,N,N,N,N,N,84.619,,,
D9,0,Sample 18,Acer,UNKNOWN,SYBR,None,24.731,24.804,0.104,,,,,,,,0,0.200,1,3,19,Amp,,0.990,N,N,N,N,N,73.268,,,
D10,0,Sample 18,A,UNKNOWN,SYBR,None,25.039,24.906,0.189,,,,,,,,0,0.200,1,3,20,Amp,,0.985,N,N,N,N,N,84.471,,,
D11,0,Sample 18,Acer,UNKNOWN,SYBR,None,24.877,24.804,0.104,,,,,,,,0,0.200,1,3,20,Amp,,0.992,N,N,N,N,N,73.121,,,
D12,0,Sample 18,A,UNKNOWN,SYBR,None,24.773,24.906,0.189,,,,,,,,0,0.200,1,3,18,Amp,,0.985,N,N,N,N,N,84.471,,,
E1,0,Sample 4,Acer,UNKNOWN,SYBR,None,24.120,24.241,0.171,,,,,,,,0,0.200,1,3,19,Amp,,0.983,N,N,N,N,N,72.826,,,
E2,0,Sample 4,A,UNKNOWN,SYBR,None,24.066,24.265,0.281,,,,,,,,0,0.200,1,3,19,Amp,,0.984,N,N,N,N,N,84.177,,,
E3,0,Sample 4,Acer,UNKNOWN,SYBR,None,24.361,24.241,0.171,,,,,,,,0,0.200,1,3,19,Amp,,0.984,N,N,N,N,N,73.121,,,
E4,0,Sample 4,A,UNKNOWN,SYBR,None,24.463,24.265,0.281,,,,,,,,0,0.200,1,3,19,Amp,,0.964,N,N,N,N,N,84.471,,,
E5,0,Sample 11,Acer,UNKNOWN,SYBR,None,24.969,25.027,0.082,,,,,,,,0,0.200,1,3,20,Amp,,0.990,N,N,N,N,N,73.268,,,
E6,0,Sample 11,A,UNKNOWN,SYBR,None,24.145,24.233,0.124,,,,,,,,0,0.200,1,3,18,Amp,,0.989,N,N,N,N,N,84.471,,,
E7,0,Sample 11,Acer,UNKNOWN,SYBR,None,25.085,25.027,0.082,,,,,,,,0,0.200,1,3,19,Amp,,0.986,N,N,N,N,N,73.268,,,
E8,0,Sample 11,A,UNKNOWN,SYBR,None,24.321,24.233,0.124,,,,,,,,0,0.200,1,3,19,Amp,,0.984,N,N,N,N,N,84.471,,,
E9,0,Sample 19,Acer,UNKNOWN,SYBR,None,23.985,24.223,0.336,,,,,,,,0,0.200,1,3,19,Amp,,0.981,N,N,N,N,N,73.268,,,
E10,0,Sample 19,A,UNKNOWN,SYBR,None,25.079,25.010,0.097,,,,,,,,0,0.200,1,3,19,Amp,,0.987,N,N,N,N,N,84.471,,,
E11,0,Sample 19,Acer,UNKNOWN,SYBR,None,24.461,24.223,0.336,,,,,,,,0,0.200,1,3,19,Amp,,0.989,N,N,N,N,N,73.121,,,
E12,0,Sample 19,A,UNKNOWN,SYBR,None,24.942,25.010,0.097,,,,,,,,0,0.200,1,3,20,Amp,,0.983,N,N,N,N,N,84.471,,,
F1,0,Sample 5,Acer,UNKNOWN,SYBR,None,23.951,23.885,0.093,,,,,,,,0,0.200,1,3,19,Amp,,0.987,N,N,N,N,N,72.974,,,
F2,0,Sample 5,A,UNKNOWN,SYBR,None,23.564,23.734,0.240,,,,,,,,0,0.200,1,3,17,Amp,,0.981,N,N,N,N,N,84.324,,,
F3,0,Sample 5,Acer,UNKNOWN,SYBR,None,23.820,23.885,0.093,,,,,,,,0,0.200,1,3,19,Amp,,0.983,N,N,N,N,N,73.268,,,
F4,0,Sample 5,A,UNKNOWN,SYBR,None,23.904,23.734,0.240,,,,,,,,0,0.200,1,3,18,Amp,,0.991,N,N,N,N,N,84.471,,,
F5,0,Sample 12,Acer,UNKNOWN,SYBR,None,24.693,24.607,0.122,,,,,,,,0,0.200,1,3,19,Amp,,0.990,N,N,N,N,N,73.121,,,
F6,0,Sample 12,A,UNKNOWN,SYBR,None,24.530,24.390,0.198,,,,,,,,0,0.200,1,3,20,Amp,,0.976,N,N,N,N,N,84.324,,,
F7,0,Sample 12,Acer,UNKNOWN,SYBR,None,24.521,24.607,0.122,,,,,,,,0,0.200,1,3,19,Amp,,0.988,N,N,N,N,N,73.268,,,
F8,0,Sample 12,A,UNKNOWN,SYBR,None,24.250,24.390,0.198,,,,,,,,0,0.200,1,3,19,Amp,,0.985,N,N,N,N,N,84.619,,,
F9,0,Sample 20,Acer,UNKNOWN,SYBR,None,23.434,23.757,0.456,,,,,,,,0,0.200,1,3,17,Amp,,0.991,N,N,N,N,N,73.268,,,
F10,0,Sample 20,A,UNKNOWN,SYBR,None,24.427,28.999,6.466,,,,,,,,0,0.200,1,3,18,Amp,,0.982,N,N,N,Y,N,84.471,,,
F11,0,Sample 20,Acer,UNKNOWN,SYBR,None,24.079,23.757,0.456,,,,,,,,0,0.200,1,3,19,Amp,,0.871,N,N,N,N,N,73.121,,,
F12,0,Sample 20,A,UNKNOWN,SYBR,None,33.570,28.999,6.466,,,,,,,,0,0.200,1,3,4,No Amp,,0.746,Y,N,N,Y,N,84.471,,,
G1,0,Sample 6,Acer,UNKNOWN,SYBR,None,23.521,23.739,0.309,,,,,,,,0,0.200,1,3,18,Amp,,0.985,N,N,N,N,N,72.974,,,
G2,0,Sample 6,A,UNKNOWN,SYBR,None,23.973,24.043,0.099,,,,,,,,0,0.200,1,3,18,Amp,,0.949,N,N,N,N,N,84.177,,,
G3,0,Sample 6,Acer,UNKNOWN,SYBR,None,23.958,23.739,0.309,,,,,,,,0,0.200,1,3,17,Amp,,0.992,N,N,N,N,N,73.121,,,
G4,0,Sample 6,A,UNKNOWN,SYBR,None,24.112,24.043,0.099,,,,,,,,0,0.200,1,3,20,Amp,,0.979,N,N,N,N,N,84.471,,,
G5,0,Sample 13,Acer,UNKNOWN,SYBR,None,23.860,23.736,0.175,,,,,,,,0,0.200,1,3,19,Amp,,0.986,N,N,N,N,N,73.121,,,
G6,0,Sample 13,A,UNKNOWN,SYBR,None,24.204,24.569,0.516,,,,,,,,0,0.200,1,3,18,Amp,,0.961,N,N,N,Y,N,84.471,,,
G7,0,Sample 13,Acer,UNKNOWN,SYBR,None,23.612,23.736,0.175,,,,,,,,0,0.200,1,3,18,Amp,,0.986,N,N,N,N,N,73.268,,,
G8,0,Sample 13,A,UNKNOWN,SYBR,None,24.934,24.569,0.516,,,,,,,,0,0.200,1,3,19,Amp,,0.983,N,N,N,Y,N,84.619,,,
G9,0,Sample 21,Acer,UNKNOWN,SYBR,None,23.378,23.240,0.195,,,,,,,,0,0.200,1,3,18,Amp,,0.982,N,N,N,N,N,73.121,,,
G10,0,Sample 21,A,UNKNOWN,SYBR,None,27.482,27.312,0.240,,,,,,,,0,0.200,1,3,23,Amp,,0.972,N,N,N,N,N,84.619,,,
