Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ssid\Ssid_Plate30_CD.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-04-13 11:44:41 AM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
D6,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,Y,Y
D7,Sample 10,Ssid,UNKNOWN,SYBR,None,16.7592449188,16.7343616486,0.0351902582,,,,0,0.02,1,3,13,,N,N,N
D8,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,39.1551895142,38.7629699707,0.554679513,,,,0,0.02,1,3,35,,Y,N,Y
D8,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
D9,Sample 18,Ssid,UNKNOWN,SYBR,None,20.7992115021,20.9134254456,0.16152291,,,,0,0.02,1,3,19,,N,N,N
D10,Sample 18,C,UNKNOWN,VIC,NFQ-MGB,38.2133865356,37.5577011108,0.9272765517,,,,0,0.02,1,3,34,,Y,N,N
D10,Sample 18,D,UNKNOWN,FAM,NFQ-MGB,31.9452095032,31.6586894989,0.4052004814,,,,0,0.02,1,3,30,,Y,N,N
D11,Sample 18,Ssid,UNKNOWN,SYBR,None,21.027639389,20.9134254456,0.16152291,,,,0,0.02,1,3,19,,N,N,N
D12,Sample 18,C,UNKNOWN,VIC,NFQ-MGB,36.9020195007,37.5577011108,0.9272765517,,,,0,0.02,1,3,34,,Y,N,N
D12,Sample 18,D,UNKNOWN,FAM,NFQ-MGB,31.3721694946,31.6586894989,0.4052004814,,,,0,0.02,1,3,29,,Y,N,N
E1,Sample 4,Ssid,UNKNOWN,SYBR,None,18.271648407,17.980134964,0.4122622609,,,,0,0.02,1,3,16,,N,N,N
E2,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,39.4944572449,38.2288360596,1.7898586988,,,,0,0.02,1,3,39,,Y,N,Y
E2,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,30.856306076,31.087638855,0.327155292,,,,0,0.02,1,3,29,,Y,N,Y
E3,Sample 4,Ssid,UNKNOWN,SYBR,None,17.688621521,17.980134964,0.4122622609,,,,0,0.02,1,3,16,,N,N,N
E4,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,36.9632148743,38.2288360596,1.7898586988,,,,0,0.02,1,3,34,,Y,N,N
E4,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,31.3189735413,31.087638855,0.327155292,,,,0,0.02,1,3,29,,Y,N,N
E5,Sample 11,Ssid,UNKNOWN,SYBR,None,17.0409259796,17.188129425,0.2081784606,,,,0,0.02,1,3,12,,N,N,N
E6,Sample 11,C,UNKNOWN,VIC,NFQ-MGB,32.9821586609,32.9325027466,0.0702267662,,,,0,0.02,1,3,31,,N,N,Y
E6,Sample 11,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E7,Sample 11,Ssid,UNKNOWN,SYBR,None,17.3353347778,17.188129425,0.2081784606,,,,0,0.02,1,3,11,,N,N,N
E8,Sample 11,C,UNKNOWN,VIC,NFQ-MGB,32.8828430176,32.9325027466,0.0702267662,,,,0,0.02,1,3,31,,N,Y,Y
E8,Sample 11,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
E9,Sample 19,Ssid,UNKNOWN,SYBR,None,18.8560638428,18.784866333,0.1006898358,,,,0,0.02,1,3,17,,N,N,N
E10,Sample 19,C,UNKNOWN,VIC,NFQ-MGB,34.9441146851,35.1434516907,0.2819050848,,,,0,0.02,1,3,31,,Y,N,N
E10,Sample 19,D,UNKNOWN,FAM,NFQ-MGB,28.4398536682,28.81391716,0.5290056467,,,,0,0.02,1,3,26,,Y,N,N
E11,Sample 19,Ssid,UNKNOWN,SYBR,None,18.7136669159,18.784866333,0.1006898358,,,,0,0.02,1,3,17,,N,N,N
E12,Sample 19,C,UNKNOWN,VIC,NFQ-MGB,35.3427886963,35.1434516907,0.2819050848,,,,0,0.02,1,3,32,,Y,N,N
E12,Sample 19,D,UNKNOWN,FAM,NFQ-MGB,29.1879806519,28.81391716,0.5290056467,,,,0,0.02,1,3,27,,Y,N,N
F1,Sample 5,Ssid,UNKNOWN,SYBR,None,18.404800415,18.4307193756,0.0366549455,,,,0,0.02,1,3,16,,N,N,N
F2,Sample 5,C,UNKNOWN,VIC,NFQ-MGB,39.6422195435,39.6422195435,,,,,0,0.02,1,3,39,,Y,N,Y
F2,Sample 5,D,UNKNOWN,FAM,NFQ-MGB,31.795211792,30.833694458,1.359790802,,,,0,0.02,1,3,30,,Y,N,Y
F3,Sample 5,Ssid,UNKNOWN,SYBR,None,18.4566383362,18.4307193756,0.0366549455,,,,0,0.02,1,3,17,,N,N,N
F4,Sample 5,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,39.6422195435,,,,,0,0.02,1,3,39,,Y,N,Y
F4,Sample 5,D,UNKNOWN,FAM,NFQ-MGB,29.872177124,30.833694458,1.359790802,,,,0,0.02,1,3,28,,Y,N,Y
F5,Sample 12,Ssid,UNKNOWN,SYBR,None,17.7846355438,17.4045448303,0.5375307798,,,,0,0.02,1,3,9,,Y,N,N
F6,Sample 12,C,UNKNOWN,VIC,NFQ-MGB,34.7317428589,35.857208252,1.5916457176,,,,0,0.02,1,3,33,,Y,N,Y
F6,Sample 12,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
F7,Sample 12,Ssid,UNKNOWN,SYBR,None,17.0244522095,17.4045448303,0.5375307798,,,,0,0.02,1,3,12,,Y,N,N
F8,Sample 12,C,UNKNOWN,VIC,NFQ-MGB,36.9826698303,35.857208252,1.5916457176,,,,0,0.02,1,3,35,,Y,Y,Y
F8,Sample 12,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,Y,Y
F9,Sample 20,Ssid,UNKNOWN,SYBR,None,19.0024223328,19.2481079102,0.3474518657,,,,0,0.02,1,3,17,,N,N,N
F10,Sample 20,C,UNKNOWN,VIC,NFQ-MGB,38.2733421326,37.1897964478,1.5323649645,,,,0,0.02,1,3,32,,Y,N,N
F10,Sample 20,D,UNKNOWN,FAM,NFQ-MGB,30.8154125214,30.7868347168,0.0404164679,,,,0,0.02,1,3,29,,Y,N,N
F11,Sample 20,Ssid,UNKNOWN,SYBR,None,19.4937934875,19.2481079102,0.3474518657,,,,0,0.02,1,3,18,,N,N,N
F12,Sample 20,C,UNKNOWN,VIC,NFQ-MGB,36.1062507629,37.1897964478,1.5323649645,,,,0,0.02,1,3,33,,Y,N,N
F12,Sample 20,D,UNKNOWN,FAM,NFQ-MGB,30.7582550049,30.7868347168,0.0404164679,,,,0,0.02,1,3,29,,Y,N,N
G1,Sample 6,Ssid,UNKNOWN,SYBR,None,18.5503768921,18.0161342621,0.7555331588,,,,0,0.02,1,3,16,,Y,N,N
G2,Sample 6,C,UNKNOWN,VIC,NFQ-MGB,38.8793106079,38.4310379028,0.6339506507,,,,0,0.02,1,3,39,,Y,N,Y
G2,Sample 6,D,UNKNOWN,FAM,NFQ-MGB,29.978471756,30.2941207886,0.4463964999,,,,0,0.02,1,3,28,,Y,N,Y
G3,Sample 6,Ssid,UNKNOWN,SYBR,None,17.4818916321,18.0161342621,0.7555331588,,,,0,0.02,1,3,15,,Y,N,N
G4,Sample 6,C,UNKNOWN,VIC,NFQ-MGB,37.9827690125,38.4310379028,0.6339506507,,,,0,0.02,1,3,32,,Y,N,N
G4,Sample 6,D,UNKNOWN,FAM,NFQ-MGB,30.6097717285,30.2941207886,0.4463964999,,,,0,0.02,1,3,29,,Y,N,N
G5,Sample 13,Ssid,UNKNOWN,SYBR,None,20.3605575562,19.6461677551,1.0102998018,,,,0,0.02,1,3,19,,Y,N,N
G6,Sample 13,C,UNKNOWN,VIC,NFQ-MGB,31.6974887848,32.4614334106,1.0803794861,,,,0,0.02,1,3,30,,Y,Y,Y
G6,Sample 13,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,Y,Y
G7,Sample 13,Ssid,UNKNOWN,SYBR,None,18.9317779541,19.6461677551,1.0102998018,,,,0,0.02,1,3,17,,Y,N,N
G8,Sample 13,C,UNKNOWN,VIC,NFQ-MGB,33.2253761292,32.4614334106,1.0803794861,,,,0,0.02,1,3,31,,Y,Y,Y
G8,Sample 13,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,Y,Y
G9,Sample 21,Ssid,UNKNOWN,SYBR,None,18.9366989136,18.9490852356,0.017518254,,,,0,0.02,1,3,17,,N,N,N
G10,Sample 21,C,UNKNOWN,VIC,NFQ-MGB,35.2756729126,35.4418716431,0.2350378036,,,,0,0.02,1,3,32,,Y,N,N
G10,Sample 21,D,UNKNOWN,FAM,NFQ-MGB,29.638633728,30.1026802063,0.6562594771,,,,0,0.02,1,3,28,,Y,N,N
G11,Sample 21,Ssid,UNKNOWN,SYBR,None,18.961473465,18.9490852356,0.017518254,,,,0,0.02,1,3,17,,N,N,N
G12,Sample 21,C,UNKNOWN,VIC,NFQ-MGB,35.6080665588,35.4418716431,0.2350378036,,,,0,0.02,1,3,32,,Y,N,N
G12,Sample 21,D,UNKNOWN,FAM,NFQ-MGB,30.5667247772,30.1026802063,0.6562594771,,,,0,0.02,1,3,28,,Y,N,N
H1,NTC,Ssid,NTC,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
H2,+,C,UNKNOWN,VIC,NFQ-MGB,35.1527175903,34.4347190857,1.0154032707,,,,0,0.02,1,3,33,,Y,N,N
H2,+,D,UNKNOWN,FAM,NFQ-MGB,33.3821487427,32.5115661621,1.2311897278,,,,0,0.02,1,3,31,,Y,N,N
