Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ssid\Ssid_Plate24_CD.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-04-18 11:21:18 AM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,NTC,Ssid,NTC,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
A2,+,C,UNKNOWN,VIC,NFQ-MGB,29.6322956085,29.6438121796,0.016286891,,,,0,0.02,1,3,28,,N,N,N
A2,+,D,UNKNOWN,FAM,NFQ-MGB,27.7074680328,27.7073249817,0.0002023049,,,,0,0.02,1,3,26,,N,N,N
A3,Sample 7,Ssid,UNKNOWN,SYBR,None,17.7428455353,17.6370067596,0.1496786326,,,,0,0.02,1,3,15,,N,N,N
A4,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,29.4145050049,29.1981697083,0.3059443235,,,,0,0.02,1,3,27,,N,N,N
A4,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,29.2443885803,29.1889839172,0.078355372,,,,0,0.02,1,3,27,,N,N,N
A5,Sample 7,Ssid,UNKNOWN,SYBR,None,17.531167984,17.6370067596,0.1496786326,,,,0,0.02,1,3,15,,N,N,N
A6,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,28.9818344116,29.1981697083,0.3059443235,,,,0,0.02,1,3,27,,N,N,N
A6,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,29.1335773468,29.1889839172,0.078355372,,,,0,0.02,1,3,27,,N,N,N
A7,Sample 15,Ssid,UNKNOWN,SYBR,None,19.40193367,19.3876075745,0.0202588104,,,,0,0.02,1,3,17,,N,N,N
A8,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,35.7305183411,34.6433181763,1.5375305414,,,,0,0.02,1,3,35,,Y,N,N
A8,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,28.1306381226,28.2854347229,0.2189154476,,,,0,0.02,1,3,26,,Y,N,N
A9,Sample 15,Ssid,UNKNOWN,SYBR,None,19.3732833862,19.3876075745,0.0202588104,,,,0,0.02,1,3,17,,N,N,N
A10,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,33.5561218262,34.6433181763,1.5375305414,,,,0,0.02,1,3,31,,Y,N,N
A10,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,28.4402313232,28.2854347229,0.2189154476,,,,0,0.02,1,3,26,,Y,N,N
A11,+,Ssid,UNKNOWN,SYBR,None,18.1819496155,18.0749549866,0.1513132602,,,,0,0.02,1,3,15,,N,N,N
A12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
A12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
B1,Sample 1,Ssid,UNKNOWN,SYBR,None,17.3838291168,17.041229248,0.4845080376,,,,0,0.02,1,3,16,,N,N,N
B2,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,27.3418750763,27.6109199524,0.3804882467,,,,0,0.02,1,3,26,,N,N,N
B2,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,33.8522758484,33.5542602539,0.4214549959,,,,0,0.02,1,3,32,,N,N,N
B3,Sample 1,Ssid,UNKNOWN,SYBR,None,16.6986312866,17.041229248,0.4845080376,,,,0,0.02,1,3,16,,N,N,N
B4,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,27.8799667358,27.6109199524,0.3804882467,,,,0,0.02,1,3,26,,N,N,N
B4,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,33.2562484741,33.5542602539,0.4214549959,,,,0,0.02,1,3,31,,N,N,N
