Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ssid\Ssid_Plate15_CD.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-03-12 09:58:32 AM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,NTC,Ssid,NTC,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
A2,+,C,UNKNOWN,VIC,NFQ-MGB,29.8226547241,29.9585285187,0.1921545565,,,,0,0.02,1,3,28,,N,N,N
A2,+,D,UNKNOWN,FAM,NFQ-MGB,28.1880073547,28.4046516418,0.3063826263,,,,0,0.02,1,3,26,,N,N,N
A3,Sample 7,Ssid,UNKNOWN,SYBR,None,19.8872585297,19.8314857483,0.0788746253,,,,0,0.02,1,3,18,,N,N,N
A4,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,31.9610996246,32.0417137146,0.1140041873,,,,0,0.02,1,3,30,,N,N,Y
A4,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
A5,Sample 7,Ssid,UNKNOWN,SYBR,None,19.7757129669,19.8314857483,0.0788746253,,,,0,0.02,1,3,18,,N,N,N
A6,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,32.1223258972,32.0417137146,0.1140041873,,,,0,0.02,1,3,31,,N,N,Y
A6,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
A7,Sample 15,Ssid,UNKNOWN,SYBR,None,20.5395889282,20.5237770081,0.0223600827,,,,0,0.02,1,3,19,,N,N,N
A8,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,33.0376014709,,,,,0,0.02,1,3,39,,N,N,Y
A8,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,27.8074378967,27.9415683746,0.1896891445,,,,0,0.02,1,3,26,,N,N,Y
A9,Sample 15,Ssid,UNKNOWN,SYBR,None,20.5079669952,20.5237770081,0.0223600827,,,,0,0.02,1,3,19,,N,N,N
A10,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,33.0376014709,33.0376014709,,,,,0,0.02,1,3,30,,N,N,N
A10,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,28.0756988525,27.9415683746,0.1896891445,,,,0,0.02,1,3,26,,N,N,N
A11,+,Ssid,UNKNOWN,SYBR,None,19.6058197021,19.4903068542,0.1633611917,,,,0,0.02,1,3,18,,N,N,N
A12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
A12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
B1,Sample 1,Ssid,UNKNOWN,SYBR,None,19.9082508087,19.8299751282,0.1106998771,,,,0,0.02,1,3,17,,N,N,N
B2,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,32.2887687683,32.2251205444,0.0900094807,,,,0,0.02,1,3,30,,Y,N,N
B2,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,34.1977081299,33.5466804504,0.9206921458,,,,0,0.02,1,3,32,,Y,N,N
B3,Sample 1,Ssid,UNKNOWN,SYBR,None,19.7516975403,19.8299751282,0.1106998771,,,,0,0.02,1,3,18,,N,N,N
B4,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,32.1614761353,32.2251205444,0.0900094807,,,,0,0.02,1,3,30,,Y,N,N
B4,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,32.895652771,33.5466804504,0.9206921458,,,,0,0.02,1,3,31,,Y,N,N
B5,Sample 8,Ssid,UNKNOWN,SYBR,None,20.7974414825,20.8528995514,0.0784295499,,,,0,0.02,1,3,19,,N,N,N
B6,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,31.7042579651,31.5138053894,0.2693419755,,,,0,0.02,1,3,30,,N,Y,Y
B6,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B7,Sample 8,Ssid,UNKNOWN,SYBR,None,20.9083576202,20.8528995514,0.0784295499,,,,0,0.02,1,3,20,,N,N,N
B8,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,31.3233509064,31.5138053894,0.2693419755,,,,0,0.02,1,3,30,,N,Y,Y
B8,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B9,Sample 16,Ssid,UNKNOWN,SYBR,None,20.3035564423,20.2618103027,0.0590393059,,,,0,0.02,1,3,19,,N,N,N
B10,Sample 16,C,UNKNOWN,VIC,NFQ-MGB,32.9885139465,32.7611999512,0.3214678466,,,,0,0.02,1,3,31,,N,N,N
B10,Sample 16,D,UNKNOWN,FAM,NFQ-MGB,27.8926639557,27.8952293396,0.0036266521,,,,0,0.02,1,3,26,,N,N,N
B11,Sample 16,Ssid,UNKNOWN,SYBR,None,20.2200622559,20.2618103027,0.0590393059,,,,0,0.02,1,3,19,,N,N,N
B12,Sample 16,C,UNKNOWN,VIC,NFQ-MGB,32.5338897705,32.7611999512,0.3214678466,,,,0,0.02,1,3,31,,N,N,N
B12,Sample 16,D,UNKNOWN,FAM,NFQ-MGB,27.8977928162,27.8952293396,0.0036266521,,,,0,0.02,1,3,26,,N,N,N
C1,Sample 2,Ssid,UNKNOWN,SYBR,None,19.5493507385,19.5475578308,0.0025369031,,,,0,0.02,1,3,18,,N,N,N
C2,Sample 2,C,UNKNOWN,VIC,NFQ-MGB,27.667591095,27.6229896545,0.0630746111,,,,0,0.02,1,3,26,,N,Y,Y
C2,Sample 2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
C3,Sample 2,Ssid,UNKNOWN,SYBR,None,19.5457630157,19.5475578308,0.0025369031,,,,0,0.02,1,3,18,,N,N,N
C4,Sample 2,C,UNKNOWN,VIC,NFQ-MGB,27.5783901215,27.6229896545,0.0630746111,,,,0,0.02,1,3,26,,N,Y,Y
C4,Sample 2,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
C5,Sample 9,Ssid,UNKNOWN,SYBR,None,20.2690143585,20.2294788361,0.0559116714,,,,0,0.02,1,3,19,,N,N,N
C6,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,30.1736392975,30.2568264008,0.1176443323,,,,0,0.02,1,3,29,,Y,N,N
C6,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,35.7309150696,37.1216773987,1.9668349028,,,,0,0.02,1,3,34,,Y,N,N
C7,Sample 9,Ssid,UNKNOWN,SYBR,None,20.1899433136,20.2294788361,0.0559116714,,,,0,0.02,1,3,19,,N,N,N
C8,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,30.340013504,30.2568264008,0.1176443323,,,,0,0.02,1,3,29,,Y,N,N
C8,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,38.5124397278,37.1216773987,1.9668349028,,,,0,0.02,1,3,35,,Y,N,N
C9,Sample 17,Ssid,UNKNOWN,SYBR,None,19.3656311035,19.4679317474,0.1446749568,,,,0,0.02,1,3,18,,N,N,N
C10,Sample 17,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C10,Sample 17,D,UNKNOWN,FAM,NFQ-MGB,26.9480056763,27.2699813843,0.455342412,,,,0,0.02,1,3,25,,N,N,Y
C11,Sample 17,Ssid,UNKNOWN,SYBR,None,19.5702323914,19.4679317474,0.1446749568,,,,0,0.02,1,3,18,,N,N,N
C12,Sample 17,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C12,Sample 17,D,UNKNOWN,FAM,NFQ-MGB,27.5919570923,27.2699813843,0.455342412,,,,0,0.02,1,3,26,,N,N,Y
D1,Sample 3,Ssid,UNKNOWN,SYBR,None,20.2525959015,20.0622138977,0.2692408264,,,,0,0.02,1,3,18,,N,N,N
D2,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,29.7269954681,29.7843589783,0.081122905,,,,0,0.02,1,3,28,,N,N,Y
D2,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D3,Sample 3,Ssid,UNKNOWN,SYBR,None,19.8718318939,20.0622138977,0.2692408264,,,,0,0.02,1,3,18,,N,N,N
D4,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,29.8417205811,29.7843589783,0.081122905,,,,0,0.02,1,3,28,,N,N,Y
D4,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D5,Sample 10,Ssid,UNKNOWN,SYBR,None,21.5966262817,21.3705253601,0.3197536469,,,,0,0.02,1,3,20,,N,N,N
D6,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,39.1293029785,,,,,0,0.02,1,3,39,,N,N,Y
D6,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,29.3900146484,29.7263298035,0.4756214619,,,,0,0.02,1,3,27,,N,N,Y
D7,Sample 10,Ssid,UNKNOWN,SYBR,None,21.1444263458,21.3705253601,0.3197536469,,,,0,0.02,1,3,20,,N,N,N
D8,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,39.1293029785,39.1293029785,,,,,0,0.02,1,3,39,,N,N,Y
D8,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,30.0626449585,29.7263298035,0.4756214619,,,,0,0.02,1,3,28,,N,N,Y
D9,Sample 18,Ssid,UNKNOWN,SYBR,None,19.7183494568,19.9793872833,0.369163245,,,,0,0.02,1,3,18,,N,N,N
D10,Sample 18,C,UNKNOWN,VIC,NFQ-MGB,27.6857433319,28.0679855347,0.5405721068,,,,0,0.02,1,3,26,,Y,Y,Y
D10,Sample 18,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,Y,Y
D11,Sample 18,Ssid,UNKNOWN,SYBR,None,20.2404251099,19.9793872833,0.369163245,,,,0,0.02,1,3,19,,N,N,N
D12,Sample 18,C,UNKNOWN,VIC,NFQ-MGB,28.4502277374,28.0679855347,0.5405721068,,,,0,0.02,1,3,27,,Y,N,Y
D12,Sample 18,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
E1,Sample 4,Ssid,UNKNOWN,SYBR,None,18.6494445801,18.7148742676,0.0925302058,,,,0,0.02,1,3,17,,N,N,N
E2,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,26.0595378876,26.0256538391,0.0479179323,,,,0,0.02,1,3,24,,N,N,Y
E2,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E3,Sample 4,Ssid,UNKNOWN,SYBR,None,18.7803020477,18.7148742676,0.0925302058,,,,0,0.02,1,3,17,,N,N,N
E4,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,25.991771698,26.0256538391,0.0479179323,,,,0,0.02,1,3,25,,N,N,Y
E4,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E5,Sample 11,Ssid,UNKNOWN,SYBR,None,21.0334033966,20.891078949,0.2012771666,,,,0,0.02,1,3,19,,N,N,N
E6,Sample 11,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,35.2010955811,,,,,0,0.02,1,3,39,,N,Y,Y
E6,Sample 11,D,UNKNOWN,FAM,NFQ-MGB,29.381811142,29.2964229584,0.1207571253,,,,0,0.02,1,3,27,,N,Y,Y
E7,Sample 11,Ssid,UNKNOWN,SYBR,None,20.7487545013,20.891078949,0.2012771666,,,,0,0.02,1,3,19,,N,N,N
E8,Sample 11,C,UNKNOWN,VIC,NFQ-MGB,35.2010955811,35.2010955811,,,,,0,0.02,1,3,31,,N,N,N
E8,Sample 11,D,UNKNOWN,FAM,NFQ-MGB,29.2110347748,29.2964229584,0.1207571253,,,,0,0.02,1,3,27,,N,N,N
E9,Sample 19,Ssid,UNKNOWN,SYBR,None,20.1015415192,20.3455848694,0.3451280594,,,,0,0.02,1,3,18,,N,N,N
E10,Sample 19,C,UNKNOWN,VIC,NFQ-MGB,26.843624115,27.0242919922,0.2555043101,,,,0,0.02,1,3,25,,Y,N,N
E10,Sample 19,D,UNKNOWN,FAM,NFQ-MGB,32.7239875793,33.3286170959,0.8550752401,,,,0,0.02,1,3,31,,Y,N,N
E11,Sample 19,Ssid,UNKNOWN,SYBR,None,20.5896263123,20.3455848694,0.3451280594,,,,0,0.02,1,3,19,,N,N,N
E12,Sample 19,C,UNKNOWN,VIC,NFQ-MGB,27.2049617767,27.0242919922,0.2555043101,,,,0,0.02,1,3,25,,Y,N,N
E12,Sample 19,D,UNKNOWN,FAM,NFQ-MGB,33.9332466125,33.3286170959,0.8550752401,,,,0,0.02,1,3,32,,Y,N,N
F1,Sample 5,Ssid,UNKNOWN,SYBR,None,18.8779449463,18.7730789185,0.1483043134,,,,0,0.02,1,3,17,,N,N,N
F2,Sample 5,C,UNKNOWN,VIC,NFQ-MGB,26.8286457062,26.8466796875,0.0255052503,,,,0,0.02,1,3,25,,N,Y,Y
F2,Sample 5,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
F3,Sample 5,Ssid,UNKNOWN,SYBR,None,18.6682109833,18.7730789185,0.1483043134,,,,0,0.02,1,3,17,,N,N,N
F4,Sample 5,C,UNKNOWN,VIC,NFQ-MGB,26.8647155762,26.8466796875,0.0255052503,,,,0,0.02,1,3,25,,N,N,Y
F4,Sample 5,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
F5,Sample 12,Ssid,UNKNOWN,SYBR,None,20.3817481995,20.3638076782,0.025373077,,,,0,0.02,1,3,19,,N,N,N
F6,Sample 12,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,39.8100624084,,,,,0,0.02,1,3,39,,N,Y,Y
F6,Sample 12,D,UNKNOWN,FAM,NFQ-MGB,29.4032764435,29.254863739,0.2098886073,,,,0,0.02,1,3,27,,N,Y,Y
F7,Sample 12,Ssid,UNKNOWN,SYBR,None,20.3458652496,20.3638076782,0.025373077,,,,0,0.02,1,3,19,,N,N,N
F8,Sample 12,C,UNKNOWN,VIC,NFQ-MGB,39.8100624084,39.8100624084,,,,,0,0.02,1,3,39,,N,N,Y
F8,Sample 12,D,UNKNOWN,FAM,NFQ-MGB,29.1064491272,29.254863739,0.2098886073,,,,0,0.02,1,3,27,,N,N,Y
F9,Sample 20,Ssid,UNKNOWN,SYBR,None,19.7978210449,19.5063514709,0.4121988714,,,,0,0.02,1,3,18,,N,N,N
F10,Sample 20,C,UNKNOWN,VIC,NFQ-MGB,27.1523036957,27.324886322,0.2440686971,,,,0,0.02,1,3,26,,N,Y,Y
F10,Sample 20,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
F11,Sample 20,Ssid,UNKNOWN,SYBR,None,19.2148838043,19.5063514709,0.4121988714,,,,0,0.02,1,3,18,,N,N,N
F12,Sample 20,C,UNKNOWN,VIC,NFQ-MGB,27.4974689484,27.324886322,0.2440686971,,,,0,0.02,1,3,26,,N,N,Y
F12,Sample 20,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
G1,Sample 6,Ssid,UNKNOWN,SYBR,None,19.8357772827,19.7284355164,0.151805535,,,,0,0.02,1,3,18,,N,N,N
G2,Sample 6,C,UNKNOWN,VIC,NFQ-MGB,28.7870578766,28.8249034882,0.0535217784,,,,0,0.02,1,3,27,,N,N,Y
G2,Sample 6,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
G3,Sample 6,Ssid,UNKNOWN,SYBR,None,19.6210918427,19.7284355164,0.151805535,,,,0,0.02,1,3,18,,N,N,N
G4,Sample 6,C,UNKNOWN,VIC,NFQ-MGB,28.8627490997,28.8249034882,0.0535217784,,,,0,0.02,1,3,27,,N,Y,Y
G4,Sample 6,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G5,Sample 13,Ssid,UNKNOWN,SYBR,None,19.9234428406,19.9163074493,0.0100909667,,,,0,0.02,1,3,18,,N,N,N
G6,Sample 13,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
G6,Sample 13,D,UNKNOWN,FAM,NFQ-MGB,28.2772312164,28.3677368164,0.1279942542,,,,0,0.02,1,3,26,,N,N,Y
G7,Sample 13,Ssid,UNKNOWN,SYBR,None,19.9091720581,19.9163074493,0.0100909667,,,,0,0.02,1,3,18,,N,N,N
G8,Sample 13,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G8,Sample 13,D,UNKNOWN,FAM,NFQ-MGB,28.4582424164,28.3677368164,0.1279942542,,,,0,0.02,1,3,26,,N,Y,Y
G9,Sample 21,Ssid,UNKNOWN,SYBR,None,19.7035903931,19.5865287781,0.1655514687,,,,0,0.02,1,3,18,,N,N,N
G10,Sample 21,C,UNKNOWN,VIC,NFQ-MGB,26.4765129089,26.7223320007,0.3476393521,,,,0,0.02,1,3,25,,N,N,N
G10,Sample 21,D,UNKNOWN,FAM,NFQ-MGB,34.4051208496,34.2998542786,0.1488694102,,,,0,0.02,1,3,33,,N,N,N
G11,Sample 21,Ssid,UNKNOWN,SYBR,None,19.4694652557,19.5865287781,0.1655514687,,,,0,0.02,1,3,18,,N,N,N
G12,Sample 21,C,UNKNOWN,VIC,NFQ-MGB,26.9681491852,26.7223320007,0.3476393521,,,,0,0.02,1,3,25,,N,N,N
G12,Sample 21,D,UNKNOWN,FAM,NFQ-MGB,34.1945877075,34.2998542786,0.1488694102,,,,0,0.02,1,3,32,,N,N,N
H1,NTC,Ssid,NTC,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
H2,+,C,UNKNOWN,VIC,NFQ-MGB,30.0944023132,29.9585285187,0.1921545565,,,,0,0.02,1,3,28,,N,N,N
H2,+,D,UNKNOWN,FAM,NFQ-MGB,28.6212978363,28.4046516418,0.3063826263,,,,0,0.02,1,3,27,,N,N,N
H3,Sample 14,Ssid,UNKNOWN,SYBR,None,19.5858345032,19.7345809937,0.2103593051,,,,0,0.02,1,3,18,,N,N,N
H4,Sample 14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
H4,Sample 14,D,UNKNOWN,FAM,NFQ-MGB,27.5504341125,27.721244812,0.2415614575,,,,0,0.02,1,3,26,,N,N,Y
H5,Sample 14,Ssid,UNKNOWN,SYBR,None,19.8833274841,19.7345809937,0.2103593051,,,,0,0.02,1,3,18,,N,N,N
H6,Sample 14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
H6,Sample 14,D,UNKNOWN,FAM,NFQ-MGB,27.8920536041,27.721244812,0.2415614575,,,,0,0.02,1,3,26,,N,N,Y
H7,Sample 22,Ssid,UNKNOWN,SYBR,None,20.3736743927,20.9465255737,0.8101352453,,,,0,0.02,1,3,19,,Y,N,N
H8,Sample 22,C,UNKNOWN,VIC,NFQ-MGB,33.9468078613,33.0595626831,1.2547514439,,,,0,0.02,1,3,30,,Y,N,N
H8,Sample 22,D,UNKNOWN,FAM,NFQ-MGB,28.3370742798,27.6039924622,1.0367356539,,,,0,0.02,1,3,26,,Y,N,N
H9,Sample 22,Ssid,UNKNOWN,SYBR,None,21.5193786621,20.9465255737,0.8101352453,,,,0,0.02,1,3,20,,Y,N,N
H10,Sample 22,C,UNKNOWN,VIC,NFQ-MGB,32.1723213196,33.0595626831,1.2547514439,,,,0,0.02,1,3,29,,Y,N,N
H10,Sample 22,D,UNKNOWN,FAM,NFQ-MGB,26.8709087372,27.6039924622,1.0367356539,,,,0,0.02,1,3,25,,Y,N,N
H11,+,Ssid,UNKNOWN,SYBR,None,19.374792099,19.4903068542,0.1633611917,,,,0,0.02,1,3,18,,N,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
