Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ssid\Ssid_Plat10b_CD.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-03-10 12:00:12 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
F8,Sample 12,C,UNKNOWN,VIC,NFQ-MGB,31.561044693,31.7185516357,0.2227471024,,,,0,0.02,1,3,30,,N,Y,Y
F8,Sample 12,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
F9,Sample 20,Ssid,UNKNOWN,SYBR,None,21.7625312805,21.4575805664,0.4312654436,,,,0,0.02,1,3,20,,N,N,N
F10,Sample 20,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,35.4289283752,,,,,0,0.02,1,3,39,,N,Y,Y
F10,Sample 20,D,UNKNOWN,FAM,NFQ-MGB,27.9781074524,28.2651615143,0.4059557617,,,,0,0.02,1,3,26,,N,Y,Y
F11,Sample 20,Ssid,UNKNOWN,SYBR,None,21.1526298523,21.4575805664,0.4312654436,,,,0,0.02,1,3,20,,N,N,N
F12,Sample 20,C,UNKNOWN,VIC,NFQ-MGB,35.4289283752,35.4289283752,,,,,0,0.02,1,3,31,,N,N,N
F12,Sample 20,D,UNKNOWN,FAM,NFQ-MGB,28.5522155762,28.2651615143,0.4059557617,,,,0,0.02,1,3,26,,N,N,N
G1,Sample 6,Ssid,UNKNOWN,SYBR,None,18.8593978882,18.4775619507,0.539998889,,,,0,0.02,1,3,17,,Y,N,N
G2,Sample 6,C,UNKNOWN,VIC,NFQ-MGB,25.9702949524,25.9177341461,0.0743322074,,,,0,0.02,1,3,24,,N,Y,Y
G2,Sample 6,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G3,Sample 6,Ssid,UNKNOWN,SYBR,None,18.0957241058,18.4775619507,0.539998889,,,,0,0.02,1,3,16,,Y,N,N
G4,Sample 6,C,UNKNOWN,VIC,NFQ-MGB,25.8651733398,25.9177341461,0.0743322074,,,,0,0.02,1,3,24,,N,Y,Y
G4,Sample 6,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G5,Sample 13,Ssid,UNKNOWN,SYBR,None,21.6263160706,21.934923172,0.4364363551,,,,0,0.02,1,3,20,,N,N,N
G6,Sample 13,C,UNKNOWN,VIC,NFQ-MGB,39.7836608887,39.7836608887,,,,,0,0.02,1,3,39,,N,N,Y
G6,Sample 13,D,UNKNOWN,FAM,NFQ-MGB,28.9157791138,29.0769767761,0.2279692739,,,,0,0.02,1,3,27,,N,N,Y
G7,Sample 13,Ssid,UNKNOWN,SYBR,None,22.2435302734,21.934923172,0.4364363551,,,,0,0.02,1,3,20,,N,N,N
G8,Sample 13,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,39.7836608887,,,,,0,0.02,1,3,39,,N,Y,Y
G8,Sample 13,D,UNKNOWN,FAM,NFQ-MGB,29.2381763458,29.0769767761,0.2279692739,,,,0,0.02,1,3,27,,N,Y,Y
G9,Sample 21,Ssid,UNKNOWN,SYBR,None,20.8175144196,20.8738441467,0.0796622634,,,,0,0.02,1,3,19,,N,N,N
G10,Sample 21,C,UNKNOWN,VIC,NFQ-MGB,26.8630752563,27.0631866455,0.2829988897,,,,0,0.02,1,3,25,,N,Y,Y
G10,Sample 21,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G11,Sample 21,Ssid,UNKNOWN,SYBR,None,20.9301738739,20.8738441467,0.0796622634,,,,0,0.02,1,3,19,,N,N,N
G12,Sample 21,C,UNKNOWN,VIC,NFQ-MGB,27.2632961273,27.0631866455,0.2829988897,,,,0,0.02,1,3,25,,N,N,Y
G12,Sample 21,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
H1,NTC,Ssid,NTC,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
H2,+,C,UNKNOWN,VIC,NFQ-MGB,29.3367061615,,,,,,0,0.02,1,3,27,,N,N,N
H2,+,D,UNKNOWN,FAM,NFQ-MGB,27.7130489349,,,,,,0,0.02,1,3,26,,N,N,N
H3,Sample 14,Ssid,UNKNOWN,SYBR,None,20.9168567657,20.7664852142,0.2126574814,,,,0,0.02,1,3,20,,N,N,N
H4,Sample 14,C,UNKNOWN,VIC,NFQ-MGB,34.8182258606,34.8182258606,,,,,0,0.02,1,3,30,,N,N,N
H4,Sample 14,D,UNKNOWN,FAM,NFQ-MGB,27.6364326477,27.6570167542,0.0291116703,,,,0,0.02,1,3,26,,N,N,N
H5,Sample 14,Ssid,UNKNOWN,SYBR,None,20.6161136627,20.7664852142,0.2126574814,,,,0,0.02,1,3,20,,N,N,N
H6,Sample 14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,34.8182258606,,,,,0,0.02,1,3,39,,N,N,Y
H6,Sample 14,D,UNKNOWN,FAM,NFQ-MGB,27.6776027679,27.6570167542,0.0291116703,,,,0,0.02,1,3,26,,N,N,Y
H7,Sample 22,Ssid,UNKNOWN,SYBR,None,19.9399051666,20.2205886841,0.3969464302,,,,0,0.02,1,3,19,,N,N,N
H8,Sample 22,C,UNKNOWN,VIC,NFQ-MGB,26.3376426697,26.400932312,0.0895037204,,,,0,0.02,1,3,25,,N,N,Y
H8,Sample 22,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
H9,Sample 22,Ssid,UNKNOWN,SYBR,None,20.5012722015,20.2205886841,0.3969464302,,,,0,0.02,1,3,18,,N,N,N
H10,Sample 22,C,UNKNOWN,VIC,NFQ-MGB,26.464220047,26.400932312,0.0895037204,,,,0,0.02,1,3,25,,N,N,Y
H10,Sample 22,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
H11,+,Ssid,UNKNOWN,SYBR,None,20.2489852905,,,,,,0,0.02,1,3,19,,N,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
