Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ofav\Ofav_Nut_Plate26.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-10-29 13:15:00 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,NTC,Ofav,UNKNOWN,SYBR,None,34.9831809998,32.1632461548,3.9879927635,,,,0,0.02,1,3,32,,Y,N,N
A2,+,C,UNKNOWN,VIC,NFQ-MGB,14.3650484085,14.3834323883,0.0259995479,,,,0,0.02,1,3,12,,N,N,N
A2,+,D,UNKNOWN,FAM,NFQ-MGB,9.8674449921,9.8598413467,0.010753178,,,,0,0.02,1,3,7,,N,N,N
A3,Sample 7,Ofav,UNKNOWN,SYBR,None,22.2193164825,22.1958179474,0.0332319476,,,,0,0.02,1,3,21,,N,N,N
A4,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A4,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,25.5275993347,25.6247215271,0.1373515278,,,,0,0.02,1,3,24,,N,Y,Y
A5,Sample 7,Ofav,UNKNOWN,SYBR,None,22.1723194122,22.1958179474,0.0332319476,,,,0,0.02,1,3,19,,N,N,N
A6,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A6,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,25.7218437195,25.6247215271,0.1373515278,,,,0,0.02,1,3,24,,N,Y,Y
A7,Sample 15,Ofav,UNKNOWN,SYBR,None,21.0110988617,21.0767288208,0.0928134322,,,,0,0.02,1,3,19,,N,N,N
A8,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,34.2149810791,,,,,0,0.02,1,3,39,,N,N,Y
A8,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,24.7569789886,24.8336257935,0.1083949506,,,,0,0.02,1,3,23,,N,N,Y
A9,Sample 15,Ofav,UNKNOWN,SYBR,None,21.1423568726,21.0767288208,0.0928134322,,,,0,0.02,1,3,19,,N,N,N
A10,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,34.2149810791,34.2149810791,,,,,0,0.02,1,3,34,,N,N,N
A10,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,24.9102725983,24.8336257935,0.1083949506,,,,0,0.02,1,3,23,,N,N,N
A11,+,Ofav,UNKNOWN,SYBR,None,5.4915790558,5.5414133072,0.0704759359,,,,0,0.02,1,3,5,,N,N,N
A12,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A12,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B1,Sample 1,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
B2,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
B2,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,23.836774826,23.8445949554,0.0110593326,,,,0,0.02,1,3,22,,N,N,Y
B3,Sample 1,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
B4,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
B4,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,23.8524150848,23.8445949554,0.0110593326,,,,0,0.02,1,3,22,,N,N,Y
B5,Sample 8,Ofav,UNKNOWN,SYBR,None,19.9317321777,19.807220459,0.1760848165,,,,0,0.02,1,3,18,,N,N,N
B6,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
B6,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,25.3557682037,25.4007415771,0.0636033043,,,,0,0.02,1,3,23,,N,N,Y
B7,Sample 8,Ofav,UNKNOWN,SYBR,None,19.6827106476,19.807220459,0.1760848165,,,,0,0.02,1,3,18,,N,N,N
B8,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B8,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,25.4457168579,25.4007415771,0.0636033043,,,,0,0.02,1,3,23,,N,Y,Y
B9,Sample 16,Ofav,UNKNOWN,SYBR,None,22.4030590057,22.4138374329,0.0152429976,,,,0,0.02,1,3,20,,N,N,N
B10,Sample 16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,32.1491508484,,,,,0,0.02,1,3,39,,N,N,Y
B10,Sample 16,D,UNKNOWN,FAM,NFQ-MGB,25.3499565125,25.3956031799,0.064552784,,,,0,0.02,1,3,23,,N,N,Y
B11,Sample 16,Ofav,UNKNOWN,SYBR,None,22.42461586,22.4138374329,0.0152429976,,,,0,0.02,1,3,20,,N,N,N
B12,Sample 16,C,UNKNOWN,VIC,NFQ-MGB,32.1491508484,32.1491508484,,,,,0,0.02,1,3,27,,N,N,N
B12,Sample 16,D,UNKNOWN,FAM,NFQ-MGB,25.4412479401,25.3956031799,0.064552784,,,,0,0.02,1,3,23,,N,N,N
C1,Sample 2,Ofav,UNKNOWN,SYBR,None,30.6974048615,30.8569068909,0.2255712748,,,,0,0.02,1,3,29,,N,N,N
C2,Sample 2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C2,Sample 2,D,UNKNOWN,FAM,NFQ-MGB,25.2225055695,25.2458381653,0.0329972729,,,,0,0.02,1,3,23,,N,N,Y
C3,Sample 2,Ofav,UNKNOWN,SYBR,None,31.0164108276,30.8569068909,0.2255712748,,,,0,0.02,1,3,29,,N,N,N
C4,Sample 2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C4,Sample 2,D,UNKNOWN,FAM,NFQ-MGB,25.2691707611,25.2458381653,0.0329972729,,,,0,0.02,1,3,23,,N,N,Y
C5,Sample 9,Ofav,UNKNOWN,SYBR,None,20.7781620026,20.8651504517,0.1230202466,,,,0,0.02,1,3,19,,N,N,N
C6,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C6,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,25.2805633545,25.1816043854,0.1399491131,,,,0,0.02,1,3,23,,N,N,Y
C7,Sample 9,Ofav,UNKNOWN,SYBR,None,20.9521389008,20.8651504517,0.1230202466,,,,0,0.02,1,3,19,,N,N,N
C8,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C8,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,25.0826454163,25.1816043854,0.1399491131,,,,0,0.02,1,3,23,,N,N,Y
C9,Sample 17,Ofav,UNKNOWN,SYBR,None,20.9153060913,20.9733543396,0.082093969,,,,0,0.02,1,3,19,,N,N,N
C10,Sample 17,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,31.8785820007,,,,,0,0.02,1,3,39,,N,N,Y
C10,Sample 17,D,UNKNOWN,FAM,NFQ-MGB,24.5587310791,24.6002426147,0.0587061755,,,,0,0.02,1,3,23,,N,N,Y
C11,Sample 17,Ofav,UNKNOWN,SYBR,None,21.0314044952,20.9733543396,0.082093969,,,,0,0.02,1,3,19,,N,N,N
C12,Sample 17,C,UNKNOWN,VIC,NFQ-MGB,31.8785820007,31.8785820007,,,,,0,0.02,1,3,25,,N,N,N
C12,Sample 17,D,UNKNOWN,FAM,NFQ-MGB,24.6417541504,24.6002426147,0.0587061755,,,,0,0.02,1,3,23,,N,N,N
D1,Sample 3,Ofav,UNKNOWN,SYBR,None,26.6673583984,26.9093971252,0.3422957957,,,,0,0.02,1,3,24,,N,N,N
D2,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D2,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,25.3563365936,25.1970214844,0.2253055871,,,,0,0.02,1,3,23,,N,N,Y
D3,Sample 3,Ofav,UNKNOWN,SYBR,None,27.1514377594,26.9093971252,0.3422957957,,,,0,0.02,1,3,25,,N,N,N
D4,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D4,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,25.0377063751,25.1970214844,0.2253055871,,,,0,0.02,1,3,23,,N,N,Y
D5,Sample 10,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D6,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D6,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,23.8710289001,23.9381141663,0.0948715433,,,,0,0.02,1,3,22,,N,N,Y
D7,Sample 10,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D8,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D8,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,24.005197525,23.9381141663,0.0948715433,,,,0,0.02,1,3,22,,N,N,Y
D9,Sample 18,Ofav,UNKNOWN,SYBR,None,21.280632019,21.0962905884,0.2606967986,,,,0,0.02,1,3,20,,N,N,N
D10,Sample 18,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,34.1215019226,,,,,0,0.02,1,3,39,,N,N,Y
D10,Sample 18,D,UNKNOWN,FAM,NFQ-MGB,26.3917198181,26.5369491577,0.2053839564,,,,0,0.02,1,3,24,,N,N,Y
D11,Sample 18,Ofav,UNKNOWN,SYBR,None,20.9119510651,21.0962905884,0.2606967986,,,,0,0.02,1,3,19,,N,N,N
D12,Sample 18,C,UNKNOWN,VIC,NFQ-MGB,34.1215019226,34.1215019226,,,,,0,0.02,1,3,28,,N,N,N
D12,Sample 18,D,UNKNOWN,FAM,NFQ-MGB,26.68217659,26.5369491577,0.2053839564,,,,0,0.02,1,3,25,,N,N,N
E1,Sample 4,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E2,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E2,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,24.0719032288,24.0225505829,0.0697951838,,,,0,0.02,1,3,22,,N,N,Y
E3,Sample 4,Ofav,UNKNOWN,SYBR,None,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E4,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E4,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,23.973197937,24.0225505829,0.0697951838,,,,0,0.02,1,3,22,,N,N,Y
E5,Sample 11,Ofav,UNKNOWN,SYBR,None,Undetermined,39.233253479,,,,,0,0.02,1,3,38,,N,N,Y
E6,Sample 11,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E6,Sample 11,D,UNKNOWN,FAM,NFQ-MGB,25.9199771881,25.8869094849,0.0467634462,,,,0,0.02,1,3,24,,N,N,Y
E7,Sample 11,Ofav,UNKNOWN,SYBR,None,39.233253479,39.233253479,,,,,0,0.02,1,3,35,,N,N,N
E8,Sample 11,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E8,Sample 11,D,UNKNOWN,FAM,NFQ-MGB,25.853843689,25.8869094849,0.0467634462,,,,0,0.02,1,3,24,,N,N,Y
E9,Sample 19,Ofav,UNKNOWN,SYBR,None,19.8745269775,20.0368461609,0.2295553386,,,,0,0.02,1,3,18,,N,N,N
