Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ofav\Ofav_Nut_Rerun4.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-11-05 16:13:08 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
A1,NTC,Ofav,UNKNOWN,SYBR,None,32.8561897278,20.2594585419,17.8144664764,,,,0,0.02,1,3,31,,Y,N,N
A2,+,C,UNKNOWN,VIC,NFQ-MGB,14.7583303452,15.0022258759,0.3449196815,,,,0,0.02,1,3,12,,N,N,N
A2,+,D,UNKNOWN,FAM,NFQ-MGB,9.8097162247,9.9052963257,0.1351699978,,,,0,0.02,1,3,7,,N,N,N
A3,Sample 7,Ofav,UNKNOWN,SYBR,None,21.6001415253,21.921497345,0.4544657469,,,,0,0.02,1,3,20,,N,N,N
A4,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
A4,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,26.0838336945,26.0815696716,0.0032018118,,,,0,0.02,1,3,24,,N,N,Y
A5,Sample 7,Ofav,UNKNOWN,SYBR,None,22.2428531647,21.921497345,0.4544657469,,,,0,0.02,1,3,20,,N,N,N
A6,Sample 7,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
A6,Sample 7,D,UNKNOWN,FAM,NFQ-MGB,26.0793056488,26.0815696716,0.0032018118,,,,0,0.02,1,3,24,,N,N,Y
A7,Sample 15,Ofav,UNKNOWN,SYBR,None,22.8813438416,23.6326789856,1.062548399,,,,0,0.02,1,3,21,,Y,N,N
A8,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,34.0140380859,,,,,0,0.02,1,3,27,,N,Y,N
A8,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,25.7724056244,25.7113800049,0.086304605,,,,0,0.02,1,3,24,,N,Y,N
A9,Sample 15,Ofav,UNKNOWN,SYBR,None,24.3840141296,23.6326789856,1.062548399,,,,0,0.02,1,3,22,,Y,N,N
A10,Sample 15,C,UNKNOWN,VIC,NFQ-MGB,34.0140380859,34.0140380859,,,,,0,0.02,1,3,26,,N,N,N
A10,Sample 15,D,UNKNOWN,FAM,NFQ-MGB,25.650352478,25.7113800049,0.086304605,,,,0,0.02,1,3,24,,N,N,N
A11,+,Ofav,UNKNOWN,SYBR,None,8.6388568878,8.6701211929,0.0442144051,,,,0,0.02,1,3,6,,N,N,N
A12,NTC,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
A12,NTC,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B1,Sample 1,Ofav,UNKNOWN,SYBR,None,21.9545269012,21.5655860901,0.5500453711,,,,0,0.02,1,3,21,,Y,N,N
B2,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
B2,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,28.0859413147,27.9506778717,0.1912913918,,,,0,0.02,1,3,26,,N,N,Y
B3,Sample 1,Ofav,UNKNOWN,SYBR,None,21.1766452789,21.5655860901,0.5500453711,,,,0,0.02,1,3,19,,Y,N,N
B4,Sample 1,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
B4,Sample 1,D,UNKNOWN,FAM,NFQ-MGB,27.8154144287,27.9506778717,0.1912913918,,,,0,0.02,1,3,26,,N,N,Y
B5,Sample 8,Ofav,UNKNOWN,SYBR,None,21.7348594666,21.6445426941,0.1277285516,,,,0,0.02,1,3,19,,N,N,N
B6,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
B6,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,26.7580337524,26.6580181122,0.1414434761,,,,0,0.02,1,3,25,,N,N,Y
B7,Sample 8,Ofav,UNKNOWN,SYBR,None,21.5542240143,21.6445426941,0.1277285516,,,,0,0.02,1,3,20,,N,N,N
B8,Sample 8,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
B8,Sample 8,D,UNKNOWN,FAM,NFQ-MGB,26.5580024719,26.6580181122,0.1414434761,,,,0,0.02,1,3,25,,N,Y,Y
B9,Sample 16,Ofav,UNKNOWN,SYBR,None,27.2660579681,26.3304710388,1.323118329,,,,0,0.02,1,3,25,,Y,N,N
B10,Sample 16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,33.0025596619,,,,,0,0.02,1,3,39,,N,N,Y
B10,Sample 16,D,UNKNOWN,FAM,NFQ-MGB,26.127746582,26.1342163086,0.0091482261,,,,0,0.02,1,3,24,,N,N,Y
B11,Sample 16,Ofav,UNKNOWN,SYBR,None,25.3948860168,26.3304710388,1.323118329,,,,0,0.02,1,3,24,,Y,N,N
B12,Sample 16,C,UNKNOWN,VIC,NFQ-MGB,33.0025596619,33.0025596619,,,,,0,0.02,1,3,27,,N,N,N
B12,Sample 16,D,UNKNOWN,FAM,NFQ-MGB,26.1406841278,26.1342163086,0.0091482261,,,,0,0.02,1,3,24,,N,N,N
C1,Sample 2,Ofav,UNKNOWN,SYBR,None,22.0187454224,22.0415534973,0.0322541408,,,,0,0.02,1,3,20,,N,N,N
C2,Sample 2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C2,Sample 2,D,UNKNOWN,FAM,NFQ-MGB,27.8706264496,27.8995780945,0.0409438089,,,,0,0.02,1,3,26,,N,N,Y
C3,Sample 2,Ofav,UNKNOWN,SYBR,None,22.0643596649,22.0415534973,0.0322541408,,,,0,0.02,1,3,20,,N,N,N
C4,Sample 2,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C4,Sample 2,D,UNKNOWN,FAM,NFQ-MGB,27.9285297394,27.8995780945,0.0409438089,,,,0,0.02,1,3,26,,N,N,Y
C5,Sample 9,Ofav,UNKNOWN,SYBR,None,23.666305542,23.5726623535,0.1324328184,,,,0,0.02,1,3,22,,N,N,N
C6,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C6,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,26.8934173584,26.7801132202,0.1602362543,,,,0,0.02,1,3,25,,N,N,Y
C7,Sample 9,Ofav,UNKNOWN,SYBR,None,23.4790172577,23.5726623535,0.1324328184,,,,0,0.02,1,3,21,,N,N,N
C8,Sample 9,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C8,Sample 9,D,UNKNOWN,FAM,NFQ-MGB,26.666809082,26.7801132202,0.1602362543,,,,0,0.02,1,3,25,,N,N,Y
C9,Sample 17,Ofav,UNKNOWN,SYBR,None,22.9169235229,22.5871238708,0.4664057791,,,,0,0.02,1,3,20,,N,N,N
C10,Sample 17,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C10,Sample 17,D,UNKNOWN,FAM,NFQ-MGB,26.5365123749,26.6634941101,0.1795779467,,,,0,0.02,1,3,25,,N,N,Y
C11,Sample 17,Ofav,UNKNOWN,SYBR,None,22.2573261261,22.5871238708,0.4664057791,,,,0,0.02,1,3,21,,N,N,N
C12,Sample 17,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
C12,Sample 17,D,UNKNOWN,FAM,NFQ-MGB,26.790473938,26.6634941101,0.1795779467,,,,0,0.02,1,3,25,,N,N,Y
D1,Sample 3,Ofav,UNKNOWN,SYBR,None,26.0158615112,25.7306365967,0.403370291,,,,0,0.02,1,3,24,,N,N,N
D2,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D2,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,27.4142818451,27.5362243652,0.1724527627,,,,0,0.02,1,3,25,,N,N,Y
D3,Sample 3,Ofav,UNKNOWN,SYBR,None,25.4454097748,25.7306365967,0.403370291,,,,0,0.02,1,3,24,,N,N,N
D4,Sample 3,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D4,Sample 3,D,UNKNOWN,FAM,NFQ-MGB,27.6581668854,27.5362243652,0.1724527627,,,,0,0.02,1,3,26,,N,N,Y
D5,Sample 10,Ofav,UNKNOWN,SYBR,None,20.4252796173,20.6401023865,0.3038066328,,,,0,0.02,1,3,17,,N,N,N
D6,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D6,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,26.4409923553,26.3299865723,0.1569858789,,,,0,0.02,1,3,24,,N,N,Y
D7,Sample 10,Ofav,UNKNOWN,SYBR,None,20.854927063,20.6401023865,0.3038066328,,,,0,0.02,1,3,18,,N,N,N
D8,Sample 10,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
D8,Sample 10,D,UNKNOWN,FAM,NFQ-MGB,26.2189807892,26.3299865723,0.1569858789,,,,0,0.02,1,3,24,,N,N,Y
D9,Sample 18,Ofav,UNKNOWN,SYBR,None,20.8556137085,20.7507820129,0.1482557505,,,,0,0.02,1,3,18,,N,N,N
D10,Sample 18,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,33.5095825195,,,,,0,0.02,1,3,39,,N,N,Y
D10,Sample 18,D,UNKNOWN,FAM,NFQ-MGB,26.0853214264,26.0714187622,0.0196613371,,,,0,0.02,1,3,24,,N,N,Y
D11,Sample 18,Ofav,UNKNOWN,SYBR,None,20.64594841,20.7507820129,0.1482557505,,,,0,0.02,1,3,19,,N,N,N
D12,Sample 18,C,UNKNOWN,VIC,NFQ-MGB,33.5095825195,33.5095825195,,,,,0,0.02,1,3,27,,N,N,N
D12,Sample 18,D,UNKNOWN,FAM,NFQ-MGB,26.057516098,26.0714187622,0.0196613371,,,,0,0.02,1,3,24,,N,N,N
E1,Sample 4,Ofav,UNKNOWN,SYBR,None,22.1856765747,22.2722473145,0.1224295124,,,,0,0.02,1,3,20,,N,N,N
E2,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E2,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,27.8640174866,28.0342197418,0.2407023311,,,,0,0.02,1,3,26,,N,N,Y
E3,Sample 4,Ofav,UNKNOWN,SYBR,None,22.3588180542,22.2722473145,0.1224295124,,,,0,0.02,1,3,20,,N,N,N
E4,Sample 4,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E4,Sample 4,D,UNKNOWN,FAM,NFQ-MGB,28.2044219971,28.0342197418,0.2407023311,,,,0,0.02,1,3,26,,N,N,Y
E5,Sample 11,Ofav,UNKNOWN,SYBR,None,21.2730922699,21.3453330994,0.1021626145,,,,0,0.02,1,3,19,,N,N,N
E6,Sample 11,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E6,Sample 11,D,UNKNOWN,FAM,NFQ-MGB,25.4435424805,25.477142334,0.0475173667,,,,0,0.02,1,3,24,,N,N,Y
E7,Sample 11,Ofav,UNKNOWN,SYBR,None,21.4175720215,21.3453330994,0.1021626145,,,,0,0.02,1,3,19,,N,N,N
E8,Sample 11,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
E8,Sample 11,D,UNKNOWN,FAM,NFQ-MGB,25.5107421875,25.477142334,0.0475173667,,,,0,0.02,1,3,24,,N,N,Y
E9,Sample 19,Ofav,UNKNOWN,SYBR,None,26.8058013916,26.8416843414,0.050746154,,,,0,0.02,1,3,25,,N,N,N
E10,Sample 19,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
