Spp,Treatment,Replicate,Fragment,Genotype,Date,Days,Time_Point,Phase,Sample,A.Host,logA.SH,B.Host,C.Host,D.Host,TotalSH,logB.SH,logC.SH,logD.SH,logSH,D.Prp,Community
A.cer,N+P,R1,Ac_124,Green and Orange,2018-01-29,75,T13,Nutrients,Ac_124_T13,0.219309873646747,-0.658941815318512,0,0,0,0.219309873646747,NA,NA,NA,-0.658941815318512,0,A
A.cer,N+P,R1,Ac_145,Yellow,2018-01-29,75,T13,Nutrients,Ac_145_T13,0.039762235242061,-1.40052920963673,0,0,0,0.039762235242061,NA,NA,NA,-1.40052920963673,0,A
A.cer,N+P,R1,Ac_151,Orange,2018-01-29,75,T13,Nutrients,Ac_151_T13,0.051834004692493,-1.28538523629526,0,0,0,0.051834004692493,NA,NA,NA,-1.28538523629526,0,A
A.cer,N+P,R1,Ac_159,Orange,2018-01-29,75,T13,Nutrients,Ac_159_T13,0.053960318379345,-1.26792549654675,0,0,0,0.053960318379345,NA,NA,NA,-1.26792549654675,0,A
A.cer,N+P,R1,Ac_165,Red and Orange,2018-01-29,75,T13,Nutrients,Ac_165_T13,0.072571287258502,-1.13923517340039,0,0,0,0.072571287258502,NA,NA,NA,-1.13923517340039,0,A
A.cer,N+P,R1,Ac_171,Red and Orange,2018-01-29,75,T13,Nutrients,Ac_171_T13,0.068229652123322,-1.16602684301449,0,0,0,0.068229652123322,NA,NA,NA,-1.16602684301449,0,A
A.cer,N+P,R1,Ac_178,Green,2018-01-29,75,T13,Nutrients,Ac_178_T13,0.152887532654383,-0.815627928061614,0,0,0,0.152887532654383,NA,NA,NA,-0.815627928061614,0,A
A.cer,N+P,R1,Ac_184,Green,2018-01-29,75,T13,Nutrients,Ac_184_T13,0.114034531796386,-0.942963616227479,0,0,0,0.114034531796386,NA,NA,NA,-0.942963616227479,0,A
A.cer,N+P,R1,Ac_216,Green and Orange,2018-01-29,75,T13,Nutrients,Ac_216_T13,0.151989405743777,-0.818186683024758,0,0,0,0.151989405743777,NA,NA,NA,-0.818186683024758,0,A
A.cer,N+P,R1,Ac_222,Green and Orange,2018-01-29,75,T13,Nutrients,Ac_222_T13,0.131628397145928,-0.880650407125035,0,0,0,0.131628397145928,NA,NA,NA,-0.880650407125035,0,A
A.cer,N+P,R1,Ac_228,Green and Orange,2018-01-29,75,T13,Nutrients,Ac_228_T13,0.214127600243944,-0.66932735016892,0,0,0,0.214127600243944,NA,NA,NA,-0.66932735016892,0,A
A.cer,N+P,R1,Ac_263,Red and Orange,2018-01-29,75,T13,Nutrients,Ac_263_T13,0.159159223509847,-0.798168188313104,0,0,0,0.159159223509847,NA,NA,NA,-0.798168188313104,0,A
A.cer,N+P,R1,Ac_269,Red and Orange,2018-01-29,75,T13,Nutrients,Ac_269_T13,0.034447489883048,-1.46284241873918,0,0,0,0.034447489883048,NA,NA,NA,-1.46284241873918,0,A
A.cer,N+P,R1,Ac_276,Green,2018-01-29,75,T13,Nutrients,Ac_276_T13,0.188749230875315,-0.724114809379765,0,0,0,0.188749230875315,NA,NA,NA,-0.724114809379765,0,A
A.cer,N+P,R1,Ac_283,Green,2018-01-29,75,T13,Nutrients,Ac_283_T13,0.242077797340814,-0.616045040936396,0,0,0,0.242077797340814,NA,NA,NA,-0.616045040936396,0,A
A.cer,N+P,R1,Ac_289,Green,2018-01-29,75,T13,Nutrients,Ac_289_T13,0.151148929966555,-0.82059492299007,0,0,0,0.151148929966555,NA,NA,NA,-0.82059492299007,0,A
A.cer,N+P,R2,Ac_104,Red and Yellow,2018-01-29,75,T13,Nutrients,Ac_104_T13,0.044210800621939,-1.35447162030014,0,0,0,0.044210800621939,NA,NA,NA,-1.35447162030014,0,A
A.cer,N+P,R2,Ac_110,Red and Yellow,2018-01-29,75,T13,Nutrients,Ac_110_T13,0.035073924367961,-1.45501563885191,0,0,0,0.035073924367961,NA,NA,NA,-1.45501563885191,0,A
A.cer,N+P,R2,Ac_121,Green and Orange,2018-01-29,75,T13,Nutrients,Ac_121_T13,0.362371819431608,-0.440845583459958,0,0,0,0.362371819431608,NA,NA,NA,-0.440845583459958,0,A
A.cer,N+P,R2,Ac_128,Green and Orange,2018-01-29,75,T13,Nutrients,Ac_128_T13,0.278653208602784,-0.554935951816607,0,0,0,0.278653208602784,NA,NA,NA,-0.554935951816607,0,A
A.cer,N+P,R2,Ac_155,Orange,2018-01-29,75,T13,Nutrients,Ac_155_T13,0.144389993649514,-0.840462902703894,0,0,0,0.144389993649514,NA,NA,NA,-0.840462902703894,0,A
A.cer,N+P,R2,Ac_168,Red and Orange,2018-01-29,75,T13,Nutrients,Ac_168_T13,0.162616175009225,-0.788836258447521,0,0,0,0.162616175009225,NA,NA,NA,-0.788836258447521,0,A
A.cer,N+P,R2,Ac_175,Red and Orange,2018-01-29,75,T13,Nutrients,Ac_175_T13,0.040696334587534,-1.39044470478199,0,0,0,0.040696334587534,NA,NA,NA,-1.39044470478199,0,A
A.cer,N+P,R2,Ac_181,Green,2018-01-29,75,T13,Nutrients,Ac_181_T13,0.376714291368148,-0.423987903702776,0,0,0,0.376714291368148,NA,NA,NA,-0.423987903702776,0,A
A.cer,N+P,R2,Ac_188,Green,2018-01-29,75,T13,Nutrients,Ac_188_T13,0.410098584963427,-0.387111729233938,0,0,0,0.410098584963427,NA,NA,NA,-0.387111729233938,0,A
A.cer,N+P,R2,Ac_219,Green and Orange,2018-01-29,75,T13,Nutrients,Ac_219_T13,0.282249449210364,-0.549366896896823,0,0,0,0.282249449210364,NA,NA,NA,-0.549366896896823,0,A
A.cer,N+P,R2,Ac_225,Green and Orange,2018-01-29,75,T13,Nutrients,Ac_225_T13,0.522695509713728,-0.281751230751544,0,0,0,0.522695509713728,NA,NA,NA,-0.281751230751544,0,A
A.cer,N+P,R2,Ac_229,Green and Orange,2018-01-29,75,T13,Nutrients,Ac_229_T13,0.172664412862467,-0.762797163822588,0,0,0,0.172664412862467,NA,NA,NA,-0.762797163822588,0,A
A.cer,N+P,R2,Ac_233,Yellow,2018-01-29,75,T13,Nutrients,Ac_233_T13,0.147833247450938,-0.830227882851318,0,0,0,0.147833247450938,NA,NA,NA,-0.830227882851318,0,A
A.cer,N+P,R2,Ac_235,Yellow,2018-01-29,75,T13,Nutrients,Ac_235_T13,0.157022441849457,-0.804038273228551,0,0,0,0.157022441849457,NA,NA,NA,-0.804038273228551,0,A
A.cer,N+P,R2,Ac_247,Orange,2018-01-29,75,T13,Nutrients,Ac_247_T13,0.138989005526519,-0.857019552465412,0,0,0,0.138989005526519,NA,NA,NA,-0.857019552465412,0,A
A.cer,N+P,R2,Ac_266,Red and Orange,2018-01-29,75,T13,Nutrients,Ac_266_T13,0.027834976410858,-1.55540914240585,0,0,0,0.027834976410858,NA,NA,NA,-1.55540914240585,0,A
A.cer,N+P,R2,Ac_272,Red and Orange,2018-01-29,75,T13,Nutrients,Ac_272_T13,0.132911944818673,-0.876435987185739,0,0,0,0.132911944818673,NA,NA,NA,-0.876435987185739,0,A
A.cer,N+P,R2,Ac_280,Green,2018-01-29,75,T13,Nutrients,Ac_280_T13,0.513537904193643,-0.289427495640976,0,0,0,0.513537904193643,NA,NA,NA,-0.289427495640976,0,A
A.cer,N+P,R2,Ac_286,Green,2018-01-29,75,T13,Nutrients,Ac_286_T13,0.341638547612676,-0.466433133091397,0,0,0,0.341638547612676,NA,NA,NA,-0.466433133091397,0,A
A.cer,A,R1,Ac_129,Green and Orange,2018-02-05,82,T14,Nutrients,Ac_129_T14,0.093204451504807,-1.0305633449657,0,0,0,0.093204451504807,NA,NA,NA,-1.0305633449657,0,A
A.cer,A,R1,Ac_149,Orange,2018-02-05,82,T14,Nutrients,Ac_149_T14,0.096190796266905,-1.01686648016299,0,0,0,0.096190796266905,NA,NA,NA,-1.01686648016299,0,A
A.cer,A,R1,Ac_267,Red and Orange,2018-02-05,82,T14,Nutrients,Ac_267_T14,0.501750714387855,-0.299512000495718,0,0,0,0.501750714387855,NA,NA,NA,-0.299512000495718,0,A
A.cer,A,R2,Ac_223,Green and Orange,2018-02-05,82,T14,Nutrients,Ac_223_T14,0.386366702278154,-0.41300030886104,0,0,0,0.386366702278154,NA,NA,NA,-0.41300030886104,0,A
A.cer,A,R2,Ac_270,Red and Orange,2018-02-05,82,T14,Nutrients,Ac_270_T14,0.079002530287871,-1.10235899893156,0,0,0,0.079002530287871,NA,NA,NA,-1.10235899893156,0,A
A.cer,A,R2,Ac_290,Green,2018-02-05,82,T14,Nutrients,Ac_290_T14,0.736135203538197,-0.133042412893537,0,0,0,0.736135203538197,NA,NA,NA,-0.133042412893537,0,A
A.cer,N,R1,Ac_158,Orange,2018-02-05,82,T14,Nutrients,Ac_158_T14,0.704925485945888,-0.151856787622537,0,0,0,0.704925485945888,NA,NA,NA,-0.151856787622537,0,A
A.cer,N,R1,Ac_183,Green,2018-02-05,82,T14,Nutrients,Ac_183_T14,0.839174457122305,-0.076147743713045,0,0,0,0.839174457122305,NA,NA,NA,-0.076147743713045,0,A
A.cer,N,R1,Ac_268,Red and Orange,2018-02-05,82,T14,Nutrients,Ac_268_T14,0.061003789339625,-1.21464318731422,0,0,0,0.061003789339625,NA,NA,NA,-1.21464318731422,0,A
A.cer,N,R2,Ac_180,Green,2018-02-05,82,T14,Nutrients,Ac_180_T14,0.187835632091633,-0.726222019349413,0,0,0,0.187835632091633,NA,NA,NA,-0.726222019349413,0,A
A.cer,N,R2,Ac_218,Green and Orange,2018-02-05,82,T14,Nutrients,Ac_218_T14,0.17931184159889,-0.7463910290589,0,0,0,0.17931184159889,NA,NA,NA,-0.7463910290589,0,A
A.cer,N,R2,Ac_234,Yellow,2018-02-05,82,T14,Nutrients,Ac_234_T14,0.238166543692702,-0.623119245834499,0,0,0,0.238166543692702,NA,NA,NA,-0.623119245834499,0,A
A.cer,N,R2,Ac_246,Orange,2018-02-05,82,T14,Nutrients,Ac_246_T14,0.043587028734162,-1.36064273521125,0,0,0,0.043587028734162,NA,NA,NA,-1.36064273521125,0,A
A.cer,N,R2,Ac_265,Red and Orange,2018-02-05,82,T14,Nutrients,Ac_265_T14,0.121965301401182,-0.913763706648073,0,0,0,0.121965301401182,NA,NA,NA,-0.913763706648073,0,A
A.cer,N+P,R1,Ac_159,Orange,2018-02-05,82,T14,Nutrients,Ac_159_T14,0.127188723336246,-0.895551391910401,0,0,0,0.127188723336246,NA,NA,NA,-0.895551391910401,0,A
A.cer,N+P,R1,Ac_269,Red and Orange,2018-02-05,82,T14,Nutrients,Ac_269_T14,0.711799424142834,-0.147642367683242,0,0,0,0.711799424142834,NA,NA,NA,-0.147642367683242,0,A
A.cer,N+P,R1,Ac_283,Green,2018-02-05,82,T14,Nutrients,Ac_283_T14,0.147884491429661,-0.830077367853487,0,0,0,0.147884491429661,NA,NA,NA,-0.830077367853487,0,A
A.cer,N+P,R2,Ac_121,Green and Orange,2018-02-05,82,T14,Nutrients,Ac_121_T14,0.607536364876639,-0.21642772169246,0,0,0,0.607536364876639,NA,NA,NA,-0.21642772169246,0,A
A.cer,N+P,R2,Ac_266,Red and Orange,2018-02-05,82,T14,Nutrients,Ac_266_T14,0.242497649867004,-0.615292465947234,0,0,0,0.242497649867004,NA,NA,NA,-0.615292465947234,0,A
A.cer,A,R1,Ac_105,Red and Yellow,2018-02-23,100,T19,Heat,Ac_105_T19,0.180183982196286,-0.74428381908925,0,0,0,0.180183982196286,NA,NA,NA,-0.74428381908925,,A
A.cer,A,R1,Ac_116,Green and Orange,2018-02-23,100,T19,Heat,Ac_116_T19,0.208416683135443,-0.681067519999816,0,0,0,0.208416683135443,NA,NA,NA,-0.681067519999816,,A
A.cer,A,R1,Ac_122,Green and Orange,2018-02-23,100,T19,Heat,Ac_122_T19,0.124054215950736,-0.906388471754305,0,0,0,0.124054215950736,NA,NA,NA,-0.906388471754305,,A
A.cer,A,R1,Ac_143,Yellow,2018-02-23,100,T19,Heat,Ac_143_T19,0.157567584277907,-0.80253312325023,0,0,0,0.157567584277907,NA,NA,NA,-0.80253312325023,,A
A.cer,A,R1,Ac_157,Orange,2018-02-23,100,T19,Heat,Ac_157_T19,0.041207269228152,-1.38502616486003,0,0,0,0.041207269228152,NA,NA,NA,-1.38502616486003,,A
A.cer,A,R1,Ac_162,Red and Orange,2018-02-23,100,T19,Heat,Ac_162_T19,0.043300955501696,-1.36350252017006,0,0,0,0.043300955501696,NA,NA,NA,-1.36350252017006,,A
A.cer,A,R1,Ac_169,Red and Orange,2018-02-23,100,T19,Heat,Ac_169_T19,0.049003977755951,-1.30976866594404,0,0,0,0.049003977755951,NA,NA,NA,-1.30976866594404,,A
A.cer,A,R1,Ac_176,Green,2018-02-23,100,T19,Heat,Ac_176_T19,0.192848879782188,-0.714782879514181,0,0,0,0.192848879782188,NA,NA,NA,-0.714782879514181,,A
A.cer,A,R1,Ac_182,Green,2018-02-23,100,T19,Heat,Ac_182_T19,0.17374491628251,-0.76008789386161,0,0,0,0.17374491628251,NA,NA,NA,-0.76008789386161,,A
A.cer,A,R1,Ac_204,Red and Yellow,2018-02-23,100,T19,Heat,Ac_204_T19,0.083045319587991,-1.08068483924375,0,0,0,0.083045319587991,NA,NA,NA,-1.08068483924375,,A
A.cer,A,R1,Ac_220,Green and Orange,2018-02-23,100,T19,Heat,Ac_220_T19,0.177703336067825,-0.750304419002532,0,0,0,0.177703336067825,NA,NA,NA,-0.750304419002532,,A
A.cer,A,R1,Ac_226,Green and Orange,2018-02-23,100,T19,Heat,Ac_226_T19,0.200342814322483,-0.698226229752661,0,0,0,0.200342814322483,NA,NA,NA,-0.698226229752661,,A
A.cer,A,R1,Ac_248,Orange,2018-02-23,100,T19,Heat,Ac_248_T19,0.090844480390154,-1.04170145480527,0,0,0,0.090844480390154,NA,NA,NA,-1.04170145480527,,A
A.cer,A,R1,Ac_261,Red and Orange,2018-02-23,100,T19,Heat,Ac_261_T19,0.160044241168331,-0.795759948347793,0,0,0,0.160044241168331,NA,NA,NA,-0.795759948347793,,A
A.cer,A,R1,Ac_273,Red and Orange,2018-02-23,100,T19,Heat,Ac_273_T19,0.265639698400911,-0.575707021517422,0,0,0,0.265639698400911,NA,NA,NA,-0.575707021517422,,A
A.cer,A,R1,Ac_281,Green,2018-02-23,100,T19,Heat,Ac_281_T19,0.199165914742997,-0.700784984715806,0,0,0,0.199165914742997,NA,NA,NA,-0.700784984715806,,A
A.cer,A,R1,Ac_287,Green,2018-02-23,100,T19,Heat,Ac_287_T19,0.207336018769972,-0.683325244967296,0,0,0,0.207336018769972,NA,NA,NA,-0.683325244967296,,A
A.cer,A,R2,Ac_102,Red and Yellow,2018-02-23,100,T19,Heat,Ac_102_T19,0.145545553571668,-0.837001057753756,0,0,0,0.145545553571668,NA,NA,NA,-0.837001057753756,,A
A.cer,A,R2,Ac_108,Red and Yellow,2018-02-23,100,T19,Heat,Ac_108_T19,0.100484345838796,-0.997901590436156,0,0,0,0.100484345838796,NA,NA,NA,-0.997901590436156,,A
A.cer,A,R2,Ac_119,Green and Orange,2018-02-23,100,T19,Heat,Ac_119_T19,0.1717096077832,-0.765205403787898,0,0,0,0.1717096077832,NA,NA,NA,-0.765205403787898,,A
A.cer,A,R2,Ac_125,Green and Orange,2018-02-23,100,T19,Heat,Ac_125_T19,0.113286092912821,-0.945823401186287,0,0,0,0.113286092912821,NA,NA,NA,-0.945823401186287,,A
A.cer,A,R2,Ac_152,Orange,2018-02-23,100,T19,Heat,Ac_152_T19,0.035773688086545,-1.44643628397549,0,0,0,0.035773688086545,NA,NA,NA,-1.44643628397549,,A
A.cer,A,R2,Ac_160,Orange,2018-02-23,100,T19,Heat,Ac_160_T19,0.029188475480385,-1.53478858770287,0,0,0,0.029188475480385,NA,NA,NA,-1.53478858770287,,A
A.cer,A,R2,Ac_166,Red and Orange,2018-02-23,100,T19,Heat,Ac_166_T19,0.118383725655819,-0.926707996461624,0,0,0,0.118383725655819,NA,NA,NA,-0.926707996461624,,A
A.cer,A,R2,Ac_173,Red and Orange,2018-02-23,100,T19,Heat,Ac_173_T19,0.157022441849457,-0.804038273228551,0,0,0,0.157022441849457,NA,NA,NA,-0.804038273228551,,A
A.cer,A,R2,Ac_179,Green,2018-02-23,100,T19,Heat,Ac_179_T19,0.130176656547162,-0.885466887055659,0,0,0,0.130176656547162,NA,NA,NA,-0.885466887055659,,A
A.cer,A,R2,Ac_186,Green,2018-02-23,100,T19,Heat,Ac_186_T19,0.128607142262266,-0.890734911979778,0,0,0,0.128607142262266,NA,NA,NA,-0.890734911979778,,A
A.cer,A,R2,Ac_217,Green and Orange,2018-02-23,100,T19,Heat,Ac_217_T19,0.236111901750945,-0.626882120780299,0,0,0,0.236111901750945,NA,NA,NA,-0.626882120780299,,A
A.cer,A,R2,Ac_231,Yellow,2018-02-23,100,T19,Heat,Ac_231_T19,0.144590299492864,-0.839860842712565,0,0,0,0.144590299492864,NA,NA,NA,-0.839860842712565,,A
A.cer,A,R2,Ac_264,Red and Orange,2018-02-23,100,T19,Heat,Ac_264_T19,0.26591603314349,-0.575255476523926,0,0,0,0.26591603314349,NA,NA,NA,-0.575255476523926,,A
A.cer,A,R2,Ac_277,Green,2018-02-23,100,T19,Heat,Ac_277_T19,0.143641314999992,-0.842720627671373,0,0,0,0.143641314999992,NA,NA,NA,-0.842720627671373,,A
A.cer,A,R2,Ac_284,Green,2018-02-23,100,T19,Heat,Ac_284_T19,0.115546276199099,-0.937244046309863,0,0,0,0.115546276199099,NA,NA,NA,-0.937244046309863,,A
A.cer,N,R1,Ac_117,Green and Orange,2018-02-23,100,T19,Heat,Ac_117_T19,0.267302024747508,-0.572997751556446,0,0,0,0.267302024747508,NA,NA,NA,-0.572997751556446,,A
A.cer,N,R1,Ac_123,Green and Orange,2018-02-23,100,T19,Heat,Ac_123_T19,0.233184317566738,-0.632300660702251,0,0,0,0.233184317566738,NA,NA,NA,-0.632300660702251,,A
A.cer,N,R1,Ac_130,Green and Orange,2018-02-23,100,T19,Heat,Ac_130_T19,0.174469005733669,-0.758281713887626,0,0,0,0.174469005733669,NA,NA,NA,-0.758281713887626,,A
A.cer,N,R1,Ac_177,Green,2018-02-23,100,T19,Heat,Ac_177_T19,0.144189965296639,-0.841064962695221,0,0,0,0.144189965296639,NA,NA,NA,-0.841064962695221,,A
A.cer,N,R1,Ac_190,Green,2018-02-23,100,T19,Heat,Ac_190_T19,0.164372706628767,-0.784170293514729,0,0,0,0.164372706628767,NA,NA,NA,-0.784170293514729,,A
A.cer,N,R1,Ac_221,Green and Orange,2018-02-23,100,T19,Heat,Ac_221_T19,0.146456351956806,-0.834291787792781,0,0,0,0.146456351956806,NA,NA,NA,-0.834291787792781,,A
A.cer,N,R1,Ac_282,Green,2018-02-23,100,T19,Heat,Ac_282_T19,0.118301696742496,-0.927009026457289,0,0,0,0.118301696742496,NA,NA,NA,-0.927009026457289,,A
A.cer,N,R1,Ac_288,Green,2018-02-23,100,T19,Heat,Ac_288_T19,0.10606662481456,-0.974421250774365,0,0,0,0.10606662481456,NA,NA,NA,-0.974421250774365,,A
A.cer,N,R2,Ac_126,Green and Orange,2018-02-23,100,T19,Heat,Ac_126_T19,0.074896529026294,-1.12553830859768,0,0,0,0.074896529026294,NA,NA,NA,-1.12553830859768,,A
A.cer,N,R2,Ac_187,Green,2018-02-23,100,T19,Heat,Ac_187_T19,0.104172231966326,-0.982248030661629,0,0,0,0.104172231966326,NA,NA,NA,-0.982248030661629,,A
A.cer,N,R2,Ac_224,Green and Orange,2018-02-23,100,T19,Heat,Ac_224_T19,0.103166227381205,-0.986462450600924,0,0,0,0.103166227381205,NA,NA,NA,-0.986462450600924,,A
A.cer,N,R2,Ac_230,Green and Orange,2018-02-23,100,T19,Heat,Ac_230_T19,0.103094742779104,-0.986763480596588,0,0,0,0.103094742779104,NA,NA,NA,-0.986763480596588,,A
A.cer,N,R2,Ac_278,Green,2018-02-23,100,T19,Heat,Ac_278_T19,0.136553923417362,-0.864695817354844,0,0,0,0.136553923417362,NA,NA,NA,-0.864695817354844,,A
A.cer,N,R2,Ac_285,Green,2018-02-23,100,T19,Heat,Ac_285_T19,0.077833911488611,-1.10883114383833,0,0,0,0.077833911488611,NA,NA,NA,-1.10883114383833,,A
A.cer,N+P,R1,Ac_118,Green and Orange,2018-02-23,100,T19,Heat,Ac_118_T19,0.16199741202891,-0.790491923423674,0,0,0,0.16199741202891,NA,NA,NA,-0.790491923423674,,A
A.cer,N+P,R1,Ac_124,Green and Orange,2018-02-23,100,T19,Heat,Ac_124_T19,0.052794910573815,-1.27740794141016,0,0,0,0.052794910573815,NA,NA,NA,-1.27740794141016,,A
A.cer,N+P,R1,Ac_178,Green,2018-02-23,100,T19,Heat,Ac_178_T19,0.041064702907041,-1.38653131483836,0,0,0,0.041064702907041,NA,NA,NA,-1.38653131483836,,A
A.cer,N+P,R1,Ac_184,Green,2018-02-23,100,T19,Heat,Ac_184_T19,0.056997508643512,-1.24414412688929,0,0,0,0.056997508643512,NA,NA,NA,-1.24414412688929,,A
A.cer,N+P,R1,Ac_222,Green and Orange,2018-02-23,100,T19,Heat,Ac_222_T19,0.103919814862903,-0.983301635646451,0,0,0,0.103919814862903,NA,NA,NA,-0.983301635646451,,A
A.cer,N+P,R1,Ac_228,Green and Orange,2018-02-23,100,T19,Heat,Ac_228_T19,0.072295149746432,-1.14089083837655,0,0,0,0.072295149746432,NA,NA,NA,-1.14089083837655,,A
A.cer,N+P,R1,Ac_250,Orange,2018-02-23,100,T19,Heat,Ac_250_T19,0.021094967437182,-1.67582114067144,0,0,0,0.021094967437182,NA,NA,NA,-1.67582114067144,,A
A.cer,N+P,R1,Ac_276,Green,2018-02-23,100,T19,Heat,Ac_276_T19,0.079112126999223,-1.10175693894023,0,0,0,0.079112126999223,NA,NA,NA,-1.10175693894023,,A
A.cer,N+P,R1,Ac_289,Green,2018-02-23,100,T19,Heat,Ac_289_T19,0.097061480133941,-1.01295309021935,0,0,0,0.097061480133941,NA,NA,NA,-1.01295309021935,,A
A.cer,N+P,R2,Ac_128,Green and Orange,2018-02-23,100,T19,Heat,Ac_128_T19,0.057953623229462,-1.23691940699336,0,0,0,0.057953623229462,NA,NA,NA,-1.23691940699336,,A
A.cer,N+P,R2,Ac_155,Orange,2018-02-23,100,T19,Heat,Ac_155_T19,0.030884840081217,-1.51025464305625,0,0,0,0.030884840081217,NA,NA,NA,-1.51025464305625,,A
A.cer,N+P,R2,Ac_188,Green,2018-02-23,100,T19,Heat,Ac_188_T19,0.181563067225826,-0.740972489136948,0,0,0,0.181563067225826,NA,NA,NA,-0.740972489136948,,A
A.cer,N+P,R2,Ac_225,Green and Orange,2018-02-23,100,T19,Heat,Ac_225_T19,0.034651044976348,-1.46028366377603,0,0,0,0.034651044976348,NA,NA,NA,-1.46028366377603,,A
A.cer,N+P,R2,Ac_229,Green and Orange,2018-02-23,100,T19,Heat,Ac_229_T19,0.089780296487629,-1.04681896473155,0,0,0,0.089780296487629,NA,NA,NA,-1.04681896473155,,A
A.cer,N+P,R2,Ac_280,Green,2018-02-23,100,T19,Heat,Ac_280_T19,0.109578956149017,-0.960272840978157,0,0,0,0.109578956149017,NA,NA,NA,-0.960272840978157,,A
A.cer,N+P,R2,Ac_286,Green,2018-02-23,100,T19,Heat,Ac_286_T19,0.061236798534213,-1.21298752233807,0,0,0,0.061236798534213,NA,NA,NA,-1.21298752233807,,A
A.cer,N,R2,Ac_126,Green and Orange,2018-02-26,103,T20,Heat,Ac_126_T20,0.050103064971058,-1.30013570608279,0,0,0,0.050103064971058,NA,NA,NA,-1.30013570608279,,A
A.cer,N,R2,Ac_285,Green,2018-02-26,103,T20,Heat,Ac_285_T20,0.031002807371285,-1.5085989780801,0,0,0,0.031002807371285,NA,NA,NA,-1.5085989780801,,A
A.cer,N+P,R1,Ac_118,Green and Orange,2018-02-26,103,T20,Heat,Ac_118_T20,0.055727864128554,-1.25392760174837,0,0,0,0.055727864128554,NA,NA,NA,-1.25392760174837,,A
A.cer,N+P,R1,Ac_276,Green,2018-02-26,103,T20,Heat,Ac_276_T20,0.045722327962838,-1.33987166551044,0,0,0,0.045722327962838,NA,NA,NA,-1.33987166551044,,A
A.cer,N+P,R1,Ac_289,Green,2018-02-26,103,T20,Heat,Ac_289_T20,0.074922490683811,-1.12538779359985,0,0,0,0.074922490683811,NA,NA,NA,-1.12538779359985,,A
A.cer,N,R1,Ac_288,Green,2018-03-01,106,T21,Heat,Ac_288_T21,0.077564626611782,-1.11033629381665,0,0,0,0.077564626611782,NA,NA,NA,-1.11033629381665,,A
A.cer,N+P,R1,Ac_124,Green and Orange,2018-03-01,106,T21,Heat,Ac_124_T21,0.034352113442009,-1.46404653872183,0,0,0,0.034352113442009,NA,NA,NA,-1.46404653872183,,A
A.cer,N+P,R1,Ac_222,Green and Orange,2018-03-01,106,T21,Heat,Ac_222_T21,0.205547349070204,-0.687088119913094,0,0,0,0.205547349070204,NA,NA,NA,-0.687088119913094,,A
A.cer,N+P,R1,Ac_228,Green and Orange,2018-03-01,106,T21,Heat,Ac_228_T21,0.023012199149173,-1.63804187621561,0,0,0,0.023012199149173,NA,NA,NA,-1.63804187621561,,A
A.cer,N+P,R2,Ac_155,Orange,2018-03-01,106,T21,Heat,Ac_155_T21,0.012170587912508,-1.91468844223081,0,0,0,0.012170587912508,NA,NA,NA,-1.91468844223081,,A
A.cer,N,R1,Ac_123,Green and Orange,2018-03-02,107,T21,Heat,Ac_123_T21,0.043345999817226,-1.36305097517656,0,0,0,0.043345999817226,NA,NA,NA,-1.36305097517656,,A
A.cer,N,R1,Ac_221,Green and Orange,2018-03-02,107,T21,Heat,Ac_221_T21,0.052703503186624,-1.27816051639932,0,0,0,0.052703503186624,NA,NA,NA,-1.27816051639932,,A
A.cer,N,R1,Ac_282,Green,2018-03-02,107,T21,Heat,Ac_282_T21,0.05769310301289,-1.23887610196517,0,0,0,0.05769310301289,NA,NA,NA,-1.23887610196517,,A
A.cer,N,R1,Ac_288,Green,2018-03-02,107,T21,Heat,Ac_288_T21,0.051869945741482,-1.28508420629959,0,0,0,0.051869945741482,NA,NA,NA,-1.28508420629959,,A
A.cer,N+P,R1,Ac_178,Green,2018-03-02,107,T21,Heat,Ac_178_T21,0.168409178096872,-0.773634243666489,0,0,0,0.168409178096872,NA,NA,NA,-0.773634243666489,,A
A.cer,N,R1,Ac_117,Green and Orange,2018-03-03,108,T21,Heat,Ac_117_T21,0.038447741681005,-1.41512916442643,0,0,0,0.038447741681005,NA,NA,NA,-1.41512916442643,,A
A.cer,N,R1,Ac_190,Green,2018-03-03,108,T21,Heat,Ac_190_T21,0.038314722599927,-1.41663431440475,0,0,0,0.038314722599927,NA,NA,NA,-1.41663431440475,,A
A.cer,A,R1,Ac_105,Red and Yellow,2018-03-06,111,T22,Heat,Ac_105_T22,0.046586077450158,-1.33174385562751,0,0,0,0.046586077450158,NA,NA,NA,-1.33174385562751,,A
A.cer,A,R1,Ac_116,Green and Orange,2018-03-06,111,T22,Heat,Ac_116_T22,0.047121937541845,-1.32677686069906,0,0,0,0.047121937541845,NA,NA,NA,-1.32677686069906,,A
A.cer,A,R1,Ac_122,Green and Orange,2018-03-06,111,T22,Heat,Ac_122_T22,0.061641367179397,-1.21012773737926,0,0,0,0.061641367179397,NA,NA,NA,-1.21012773737926,,A
A.cer,A,R1,Ac_143,Yellow,2018-03-06,111,T22,Heat,Ac_143_T22,0.065837011989091,-1.18152988779118,0,0,0,0.065837011989091,NA,NA,NA,-1.18152988779118,,A
A.cer,A,R1,Ac_162,Red and Orange,2018-03-06,111,T22,Heat,Ac_162_T22,0.05943854747564,-1.22593181215162,0,0,0,0.05943854747564,NA,NA,NA,-1.22593181215162,,A
